knesset,session,speaker,party,role,text,subject,sub_subject
,,משה אבוטבול,"ש""ס",,"כבוד הרב הראשי לישראל לשעבר, הגאון הגדול הרב ישראל מאיר לאו, שהוא בעצם שריד השואה, ובעצם הסמל של הניצחון שלנו בשואה, כבוד היושב-ראש, חברי הכנסת, שרים, ברשותכם אני רוצה לומר, ראשית, מילת ברכה לגרמן גבריאל זכרייב ולראשי ועדת רבני אירופה בכל העולם וגם בישראל שמציינים את יום הניצחון על גרמניה הנאצית ב-9 במאי. רבים ראו אתמול את המצעד במוסקבה ושמעו את נאומו של הנשיא פוטין. אבל במקביל לאירועים ב-9 במאי מציינים בכל העולם היהודי, גם בישראל, את יום הניצחון על גרמניה הנאצית גם בתאריך העברי, שהוא כ""ו באייר. מציינים את זה בעשרות אירועים וטקסים בכל העולם, ביוזמת רבני מדינות וערים שקשורים לוועידת רבני אירופה, בראשות הרב פנחס גולדשמידט, ושם לא רק נושאים נאומים אלא גם מתפללים ואומרים תהילים לעילוי נשמת הקדושים שנעקדו ונרצחו, וגם מדליקים נר נשמה. יש אירוע מרכזי גם בישראל, בכותל המערבי, וזה גם מכוח חוק בספר החוקים, חוק שהעביר ידידי חבר הכנסת הרב יואב בן צור לפני ארבע שנים ברוב גדול כאן, בכנסת. לפי החוק הזה האירוע יצוין גם בתאריך העברי, כאמור, ביום כ""ו באייר. כל זה ביוזמתו של פטרון יהודי קווקז ומבכירי הקונגרס היהודי הרוסי מר גרמן גבריאל זכרייב. בכל שנה נערכים ביוזמתו אירועים בכל העולם. לפני כמה שנים נלמדו על ידי ילדים ישראלים שישה מיליון משניות. הוא גם תרם ספרי תורה לעילוי נשמת הנרצחים. מהמקום הזה אני רוצה לומר לו יישר כוח ולאחל לו שימשיך עוד הרבה לפעול למען העם היהודי בכל העולם כולו.מי שקורא, רואה, שומע וגם מבקר שם באותם מחנות ההשמדה – ואני הייתי שם – לראות את המשרפות, את הר האפר, את גבעות הנעליים של הילדים, הנשים והגברים, את התנורים, את גדרות התיל, את מגדלי השמירה, שלא יעזו לברוח – אין שיעור יותר מאלף מלראות ולהגיע למקום. וכאן זה הזמן לבקש, כחובה לכל יהודי, לבקר במקום, ובפרט במערכות החינוך, תוך התאמה גם למגזר החרדי, בתיאום עם רבני המגזר, איך לצרף גם את תלמידיו לראות את הזוועה. כי כבר אמרו חז""ל שאינה דומה ראייה לשמיעה. היינו שם. הייתי השבוע גם כן. לצד הכאב ששישה מיליון יהודים נרצחו אך ורק מסיבה אחת – שהם היו יהודים, השם ייקום דמם; זוהי הסיבה היחידה שבגינה הם נרצחו על ידי הנאצים, יימח שמם וזכרם.לכן, לאותם אנטישמים ולאותם נאצים יש דין מיתה בחוק – עונש מוות לנאצים ולעוזריהם. צר לי, אבל אי-אפשר שלא לכאוב במידה שווה, שכן גם כיום נערכת שואה איטית וחרישית לעם היהודי על ידי מחבלים ערבים טרוריסטים, שרוצחים בערי ישראל יהודים, תינוקות, ילדים, מבוגרים חפים מפשע, שכל חטאם, כמו אז, אך ורק בשל היותם יהודים. השנאה והשואה, לצערי, עדיין לא הסתיימו.היינו בהלוויה של הקדושים הללו, וכן, גם אמש ביקרתי באותם אוהלים של ניחומי האבלים, אצל אותם אלמנות ויתומים. הזעם בעם שלנו קשה ביותר. אין שום הסבר והיגיון מדוע מחבלים אלו – שבפועל כיום לא נענשים בעונש מוות, בהרג, בתלייה, בכיסא חשמלי; הם כמו הנאצים, הם משמידים אותנו רק בשל היותנו יהודים. חייבים לעדכן את החוק. נמצא פה שר המשפטים, ואשמח שייתן דעתו לנושא הזה. חלף זה, פושעים אלו מגיעים לבתי הכלא, מקבלים שם תנאים מיוחדים: לימודי תואר, קנטינה, סיגריות, ביקורים ועוד מנעמים, שרק מעודדים את המשך הטרור ושפיכת דמם של היהודים. כלל חברי הבית חייבים להילחם בנאצים החדשים של 2022 ולדאוג להוצאתם להורג. מה קרה לנו? מה זו ההתייפייפות הזאת? מה זה הריקוד של ""מה יפית"" כדי למצוא חן בעיני אומות העולם? השתגענו?תנו דעתכם, השנאה לא פסקה עדיין. נהרגים אלפים, כמו אז, רק בשל היותם יהודים.",ציון יום הניצחון על גרמניה הנאצית,
,,מיקי לוי,,"היו""ר","תודה רבה. חבר הכנסת אייכלר, בבקשה.",ציון יום הניצחון על גרמניה הנאצית,
,,ישראל אייכלר,יהדות התורה,,"כבוד היושב-ראש, כבוד הרב הראשי הרב ישראל מאיר לאו, ילד יהודי מבוכנוואלד, הווטרנים, השורדים וכל הקהל, אני שמעתי מיהודי בשם רבי יוסף פרידנזון – הוא היה עורך העיתון ""דאס אידישע ווארט"", ואבא שלו, הרב גרשון פרידנזון, היה עורך העיתון ""בית יעקב ז'ורנל"" בלודג', בוורשה, בקרקוב, ונדמה לי שגם האבא של הרב לאו, רבי משה חיים לאו, היה כותב באותו ז'ורנל – הוא סיפר לי שכשנכנסו הנאצים בהתחלה הם חיפשו את האבא שלו בין שאר המנהיגים היהודים, רב גרשון. הוא הסתתר באיזה מקום והם לא מצאו אותו. הם ניגשו לארון הספרים – והוא אומר: אני לא אשכח את זה. אני לא יודע מאיפה הם ידעו שהגמרות הגדולות האלה, שהיו אז בכריכות עבות, זה הש""ס, התלמוד – ובחמת זעם קרעו את הספרים מהארון, צרחו בצרחות אימים וזרקו אותם לרחוב, דרך החלון, שלוש קומות. הוא אמר לי: אני שאלתי אז ואני שואל היום: מה ספר יכול להרגיז קצינים וחיילים במלחמה כשהם נכנסים בכיבוש לארץ זרה, לפולין? הרוח היהודית שטמונה בספר התלמוד, זה מה שהוציא אותם מכליהם. וכמו שכבר נאמר פה, המלחמה שהיטלר אמר שהוא הכריז, הוא הכריז אותה על המוסר ועל המצפון שהיהדות הנחילה לעולם. יש פה הרבה יותר מעבר לאיזשהו כיבוש של איזושהי מדינה על מדינה.יש לי גם שאלה היסטורית, ומי שיענה לי עליה, אני מאוד אשמח, כי יש יהודי מהונגריה בן 95 שטוען שב-1944, לפני הפלישה להונגריה ואחר כך לרומניה, הרוסים כבר היו בשטח, בקרפטים, והם כבר שלטו והם כבר גירשו והניסו את הגרמנים, ומשום מה – הוא שואל תמיד: מדוע איחרו פעמי מרכבות הטנקים הרוסיים בפלישה הגרמנית להונגריה ורומניה? אין לי תשובה היסטורית על זה, ואני מאוד אשמח אם מישהו יוכל לספר לי.אבל אנחנו צריכים לדעת שחצי מיליון חיילים יהודים נלחמו במסגרת הצבא האדום ו-200,000 מהם נהרגו. ומי היה שר הצבא האדום אחר כך? יהודי בשם לב טרוצקי, שקראו לו לייב ברונשטיין, וכשהגיע אליו יהודי, אחר כך, כשהוא היה קומוניסט גדול, שליט גדול, וביקש ממנו טובה ליהודים, אז הוא אמר: אני לא יושב כאן בגלל שאני יהודי, אני יושב כאן בגלל שאני מהפכן, רבולוציונר. אמר לו היהודי: כשיהרגו אותך, לא יהרגו אותך בגלל שאתה מהפכן אלא בגלל שאתה יהודי. בסוף סטלין רדף אותו עד חורמה, וגם את הרופאים היהודים שם ברוסיה, והגיע אליו עד מקסיקו, ושם הרג אותו שליח של סטלין עם גרזן בראש.נזכרתי בזה היום כשהייתי בניחום אבלים אצל שתי משפחות שכולות שיושבות שבעה, עם אלמנות ויתומים שהוריהם נהרגו בגרזן בארץ ישראל, באלעד. אני זוכר את כל הנאומים שאמרו: יותר לא עוד, never again. היום הייתי אצל ילדים יהודים יתומים בגלל שהם יהודים, שום דבר אחר, ובגרזן.מה אנחנו צריכים ללמוד מזה? קודם כול צריך להתפלל לקדוש ברוך הוא, כמו שאנחנו יודעים, שכל מה שקרה – אין לנו שום הבנה למה זה קרה ואיך זה קרה, ואנחנו יודעים שהכול משמיים. גם המציאות שאנחנו חיים בה כאן, בארץ ישראל, ויכולים לדבר פה בירושלים, גם זה נס וגם זה מעשה אלוקים ולא מעשה בני האדם. אבל אנחנו צריכים ללמוד משהו יותר מזה. היה השבוע סיפור בשדה התעופה בגרמניה. יהודים דתיים שנסעו לקרסטיר, הייתה איזו טענה על כמה אנשים שישבו ללא מסכה, והטייסים מלופטהנזה החליטו שכל היהודים שהיו בטיסה הזאת לא ימשיכו להונגריה והציבו שוטרים גרמנים למנוע – ממש סלקציה של אנשים יהודים, שלא יוכלו לעלות, וכל שאר האומות יוכלו לעלות למטוס. דבר כזה אסור שיקרה בימינו, כי מה שקרה לא מתחיל במשרפות ולא בגטאות, זה מתחיל בדברים הקטנים.היחס לאנשים, ליהודים, לחרדים, בהפגנות, במכות, באלימות – אני רוצה לציין את הסיפור שהיה היום, שמנהל רכבת התרברב שהוא הציב נשים על הפסים כדי למנוע מהחרדים להגיע לרכבת שם. אני ממש מזועזע – לשים נשים כדי להשתמש בהן להתעלל ביהודים, ללעוג להם ולספר לכם. ואחר כך שולחים סוהרות למחבלים. איפה כל הארגונים של כבוד האדם וכבוד ישראל וכבוד האישה?בתקופת הקורונה ראינו שעיריית רמת גן עשתה מחסום, לשים את בני ברק בגטו, כי היהודים החרדים הם מפיצי מחלת הקורונה, הם סכנה. ילדים מגורשים מגני משחקים בגלל שהם אינם דומים לאלה שגרים שם. אמירות של מפלגות: ממשלה בלי חרדים, או: לשלוח את החרדים למזבלה, להטיל את כל חוליי המדינה על צוואר החרדים ולהגיד שיוקר המחיה זה בגלל שהחרדים לא עובדים, בדיוק כמו שאמרו אז, שהם לא יצרניים ולא פרודוקטיביים – ולא רק, כל הדורות אמרו את זה.לכן אדוני היושב-ראש, אם אנחנו רוצים למנוע – להגיד ""לעולם לא עוד"", היום כבר כולם יודעים שאין דבר כזה. רוסיה נכנסה לאוקראינה בלי לשאול אף אחד, ואף אחד לא יכול למנוע את זה, אבל לפחות שאנחנו נחזק את המצפון ואת המוסר היהודי שהיטלר רצה לכלות אותו; להגיד בפירוש: אנחנו לא נהיה כאלה ולא נאפשר גזענות ושנאה של האחר. זאת התשובה שאנחנו הקטנים יכולים לתת. תודה רבה.",ציון יום הניצחון על גרמניה הנאצית,
,,מיקי לוי,,"היו""ר","תודה רבה. חברת הכנסת מזרסקי, בבקשה.",ציון יום הניצחון על גרמניה הנאצית,
,,טטיאנה מזרסקי,יש עתיד,,"אדוני היושב-ראש, שרים נכבדים, כנסת נכבדה, שגרירים ודיפלומטים נכבדים, וטרנים וילדי מלחמה יקרים, אזרחי מדינת ישראל, כל משפחה יהודית באירופה של המאה ה-20 נפגעה מהצורר הנאצי. שישה מיליוני יהודים נהרגו, הושמדו באכזריות על ידי הפשיסטים. כל מי שנשאר בחיים הוקף בשכול. היו משפחות יהודיות שלמות שנעלמו מפני הארץ. זאת השואה שלנו. זהו הקרע והפצע שלא יתרפא לעולם ולא ייעלם לנצח. נזכור ולא נשכח.נזכור ולא נשכח את מי שהביא את השחרור שאליו התפללו וחפצו בו יותר מכול. נזכור ולא נשכח את מי שפתח שערי אושוויץ ומחנות המוות האחרים. נזכור את הדגל האדום שהועלה על גג הרייכסטאג ב-1 במאי 1945 כסמל לניצחון של הצבא האדום על שלטון הנאצים ועל הפשיזם שעטף את אירופה. ב-9 במאי בבוקר ניתנה פקודה של המפקד העליון בברית המועצות, סטלין, ואני אצטט: ב-8 במאי 1945 בברלין חתמו נציגי הפיקוד העליון הגרמני על מעשה כניעה ללא תנאי של כוחות הצבא הגרמני. המלחמה הפטריוטית הגדולה של העם הסובייטי נגד הפשיסטים, הפולשים הנאצים, הסתיימה בצורה מנצחת, גרמניה נכנעה לחלוטין. תהילת נצח לגיבורים שנפלו בקרבות למען החופש והעצמאות של מולדתנו. יחי הצבא האדום וחיל הים המנצחים. סוף הציטוט.מאז 1945, לזכר הניצחון על גרמניה הנאצית בתאריך 9 במאי, ציינו וחגגו בברית המועצות את יום הניצחון. יהודי ברית המועצות לשעבר מכירים תאריך מיוחד זה כיום הגאווה הפטריוטית, הגבורה והניצחון של העם הסובייטי על הפשיזם.בילדותי חיכיתי ליום הזה. חיכיתי ליום שסבא שלי ילבש את הז'קט עם עיטורי ההוקרה והמדליות ונצעד ביחד במצעד הניצחון ברחוב הראשי של העיר. סבא, אבא של אימא שלי, סמסון סוסקין, נולד בבלרוס בעיר גומל. בגיל 21 התגייס לצבא ושירת כרופא בחזית המלחמה. אחיו הצעיר, אמיל סוסקין, התגייס גם כן. סבתא-רבתא שלי, אשר הייתה חילונית לגמרי, לראשונה בחייה התפללה והבטיחה לקדוש ברוך הוא לצום ביים כיפר – יום כיפור – אם שני בניה יחזרו חיים מהמלחמה, והיא קיימה את שבועתה. שניהם חזרו הביתה פצועים אבל חיים. הסבא השני שלי, יעקב מזרסקי, שנולד בפולין, בקרקוב, בשנות השלושים יחד עם הוריו היגר לרוסיה, ובפרוץ המלחמה התגייס לחיל שריון והגיע עד לברלין ב-1945. גדלתי על הסיפורים של סבתא, סבתא רעיה, רחיל, שסיפרה לי, וכל קטע שהיא סיפרה על המלחמה, היא סיימה במשפט: רק שלא תדעי מה זה מלחמה. ורק בשנת 2006 האיחולים של סבתא קיבלו עבורי משמעות כאשר נפלו קטיושות על הגליל, כאשר נשמעו אזעקות, ואני, בשבוע ה-38 להיריון, חיפשתי מקלט.אנחנו הישראלים יכולים להיות בטוחים, כי יש לנו את צה""ל, הצבא הכי חזק והכי מוסרי בעולם. אנחנו הישראלים סומכים על כוחות הביטחון שלנו. יהודי אירופה במאה ה-20 נפלו קורבן לצורר הנאצי ואף נרצחו על ידי השכנים שלהם בארצות שונות ואזורים שונים שהתגוררו בהם. ברית המועצות, אז המעצמה הגדולה ביותר באירופה, הצליחה לגייס את כל כוחותיה והתמודדה מול הצבא הגרמני שפלש לשטחה והרס את יישוביה. במלחמה ההיא נהרגו 22 מיליון אזרחי ברית המועצות, וביניהם היו גם יהודים. בתקופת מלחמת העולם השנייה כמיליון וחצי יהודים נלחמו כחיילי צבאות מדינות הברית, כחצי מיליון יהודים נלחמו בשירות הצבא האדום, כ-300,000 נפלו בקרבות ונהרגו כגיבורים. הלוחמים ששרדו במלחמה הנוראית הזאת והביאו את הניצחון נקראים וטרנים. כעת בימינו, מעטים נשארו עימנו.אתמול במדינת ישראל התקיימו טקסים רשמיים לרגל חגיגת יום הניצחון. בטקס שהתקיים בהר הרצל ישבו לידי אזרחים ותיקים בני 95 פלוס עם המדליות על הז'קט, כמו שהיו לסבא שלי. חשוב להבין ולהעביר את המסר לדורות הבאים: מאחורי כל סיכה כזאת, כל עיטור הוקרה ומדליה, עומד מעשה גבורה ופטריוטיות. (אומרת ברוסית ומתרגמת:) יום הניצחון שמח.",ציון יום הניצחון על גרמניה הנאצית,
,,מיקי לוי,,"היו""ר","תודה רבה. חבר הכנסת סובה, בבקשה.",ציון יום הניצחון על גרמניה הנאצית,
,,יבגני סובה,ישראל ביתנו,,"אדוני היושב-ראש, חבריי השרים, חבריי חברי הכנסת, הסגל הדיפלומטי, שגרירים, ניצולי שואה, וטרנים יקרים, מכובדיי כולם, ביום הניצחון על גרמניה הנאצית יש לי מנהג, אדוני היושב-ראש: אני מפרסם ברשתות החברתיות את הסיפור של סבי, אלכסנדר שולה קרסנוב, שהיה קצין בצבא האדום. הוא התגייס למלחמה ביוני 1941, סיים קורס קצינים מזורז, נשלח מייד לחזית הדרומית, והיה מפקד פלוגת המודיעין, לחם בגבורה, נפצע שלוש פעמים, קיבל עיטורים ומדליות, ובשנת 1996 אף זכה לעלות לישראל כמו עוד 47,000 עולים וטרנים יוצאי ברית המועצות. הוא לא אהב לדבר יותר מדי על המלחמה, אבל אני, כמו כל ילד סובייטי, רציתי לדעת. גדלתי על הסיפור של הניצחון הגדול הזה. כבר בכיתה א' אני זוכר את עצמי לומד על המלחמה ההיא, על הסיפור של הגבורה, מסתכל על המפה ומדמיין מה עבר על העולם באותם ימים. תמיד הייתי שואל את סבא שלי: כמה נאצים הרגת? ותמיד הוא היה שותק. בחצי חיוך היה עונה לי: אתה לא צריך לדעת את הדברים האלה. ואני כן רציתי לדעת, כן רציתי לשמוע, כי כשאתה ילד, אתה רוצה לדעת שיש את הבחורים הטובים ויש את הבחורים הרעים, והטובים תמיד מביסים את הרעים.יום הניצחון, 9 במאי, כפי שנהוג היה לציין בברית המועצות, היה יום קדוש עבורו. הוא היה לובש את הז'קט שלו עם המדליות, יוצא לצעדה המסורתית. גם כאן בישראל הוא היה יוצא לצעדות האלה. ותמיד כשהיה מרים כוסית לחיים, היה אומר: למען הניצחון ולמען השלום. הוא הלך לעולמו בשנת 2009. כמה שנים לאחר פטירתו מצאתי באתר זיכרון העם של משרד הביטחון הרוסי את הדף האישי שלו. שם קראתי על מה הוא קיבל את העיטורים שלו, איפה בדיוק הוא לחם וכמה גרמנים הרג באחד הקרבות – שמונה חיילים נאצים חוסלו במקרה אחד שתיארתי על ידי הפלוגה בפיקודו. אנחנו, אנחנו הילדים, גדלנו על הניצחון הזה. אחרי שעליתי ארצה הבנתי שלנו, היהודים יוצאי ברית המועצות, יש חלק חשוב ביותר בזיכרון הניצחון הזה. סבא שלי היה אחד מתוך מיליון וחצי חיילים יהודים שלחמו נגד הצורר הנאצי. לא רק זיכרון של השואה, אלא גם זיכרון של הגבורה. 300,000 יהודים נפלו בקרבות, מתוכם 200,000 נפלו רק בשורות הצבא האדום.אנחנו מודים לכם, וטרנים יקרים, על הניצחון שהבאתם לאנושות כולה. לצערי, היום על אדמת אירופה שוב התותחים רועמים. אני, כיליד אוקראינה, לא יכול שלא להסתכל בכאב על המתרחש, על המלחמה הנוראית הזאת. כואב לי במיוחד שמי שהביסו את הצורר הנאצי והביאו את הניצחון היום נלחמים אחד בשני. המלחמה באוקראינה היא פשע, סטירת לחי לדור הסבים והסבתות שלנו שלחמו בנאצים. המלחמה הזאת פוגעת בזיכרון של סבי, שנולד באוקראינה וכל חייו התגורר במוסקבה. היא פוגעת בכל אלה שנפלו למען השלום והזכות לחיים בעולם.אדוני היושב-ראש, אתה כל חייך לחמת עבור המדינה שלנו, ומדינת ישראל, לצערי, נלחמת גם היום על עצמאותה. אחרי 74 שנים שהכרזנו על עצמאות, אנחנו ממשיכים להילחם על הקיום שלנו, ולצערי משלמים את המחיר הכי יקר בחיי החיילים וגם בחיי האזרחים שלנו. המסקנה הכי חשובה שניתן להסיק מהמתרחש היום באירופה היא פשוטה: ללא צבא חזק וחברה חזקה ושוויונית, אין למדינה זכות קיום.וטרנים יקרים, ניצולי שואה, ילדי מלחמה, אני יודע עד כמה אתם חרדים היום לביטחונה של מדינת ישראל. לא פעם שמעתי מכם כמה חשוב לשמור על מדינתנו הקטנה, כי רק ככה נבטיח שהשואה לעולם לא תחזור. בין אלה שמגינים היום על מדינת ישראל ישנם נכדים ונינים שלכם, וזה הניצחון הכי גדול שלכם ושל העם היהודי כולו. אני מאחל לכם, וטרנים יקרים, בריאות ואריכות ימים. אנחנו, אנחנו, הדור הזה, נדאג לספר את סיפור הגבורה שלכם לדורות הבאים, וכך נפעל. יום הניצחון שמח. (מתרגם את דבריו לרוסית.)",ציון יום הניצחון על גרמניה הנאצית,
,,מיקי לוי,,"היו""ר","תודה רבה על הנאום המשמעותי מאוד. חבר הכנסת האוזר, בבקשה.",ציון יום הניצחון על גרמניה הנאצית,
,,צבי האוזר,תקווה חדשה,,"אדוני היושב-ראש, חבריי חברי הכנסת, וטרנים, לוחמים יקרים, במאי 1945 הרוע של המאה ה-20 הרים דגל לבן. שש שנים נאבקו בני האור בבני החושך. הייתה זו מלחמה עקובה מדם שגבתה, לפי ההערכות המקובלות, את חייהם של בין 70 ל-85 מיליון בני אדם, מתוכם כשישה מיליון מבני עמנו, יותר ממחצית מיהדות אירופה. זו הייתה המלחמה הקטלנית וההרסנית בהיסטוריה, ורק לשם השוואה, במלחמת העולם הראשונה נהרגו כ-17 מיליון בני אדם. תבינו את הפרופורציות.ביום הניצחון על הנאצים אנחנו מצדיעים למי ששחררו את העולם מהתקופה האפלה בתולדותיו. בכל מלחמה נלחמים על החיים ועל המוות, אבל המלחמה נגד הנאצים הייתה יותר מכך – היא הייתה מלחמה בין הטוב ובין הרע המוחלט. אדוני היושב-ראש, לפני 77 שנים הצליחו ערכי החירות, השוויון והחופש להביס את הגזענות, השנאה והקנאות שייצג השלטון הנאצי. הנאציזם, הרוע של המאה ה-20, היה ריכוז הרוע הגדול ביותר שידעה האנושות; תנועה שהחלה כתנועה זניחה, גדלה לממדים עצומים והובילה לשפיכות הדמים הגדולה ביותר שידע המין האנושי. אבל הרוע של המאה ה-20 הובס.לצערנו, גם במאה ה-21 קיים רוע, רוע אחר, שחלקו נבט כבר במאה הקודמת וחלקו קורם עור וגידים למול עינינו אנו. אנחנו עדים היום לתופעה מדאיגה שיותר ויותר מדינות, ארגונים, גופים ואנשים מאמצים אידיאולוגיות חשוכות ומסוכנות של המאה ה-11, והם בעלי גישה לכלים וטכנולוגיות של המאה ה-21. ההיסטוריה מלמדת אותנו שככל שלרוע כלים קטלניים יותר, כך המחירים שהוא גובה גבוהים יותר. הלקח מהמלחמה הארורה ההיא הוא שרוע צריך לגדוע באיבו, וככל שנגדע אותו מוקדם יותר, כך נמנע השלכות כבדות יותר.אדוני היושב-ראש, מיליוני חיילים מבעלות הברית ממזרח וממערב נלחמו בחירוף נפש נגד חיית האדם הנאצית. ביניהם היו גם כמיליון וחצי בני העם היהודי – חיילים בצבאות בעלות הברית, לוחמים ביחידות הפרטיזנים בארצות מזרח אירופה ובשורות המחתרות האנטי-פשיסטיות במערב אירופה ובצפון אפריקה. לא רק היהודים בגולה נלחמו בחיה הנאצית; גם היישוב העברי הקטן, גרעין ההתהוות של המדינה היהודית, יישוב בן 60 ריבוא נפש, נתן את חלקו. תרומה זו נחקקה בבוא העת עלי מגילת היסוד של מדינת ישראל באלו המילים, ואני מצטט: ""במלחמת העולם השנייה תרם היישוב העברי בארץ את מלוא חלקו למאבק האומות השוחרות חירות ושלום נגד כוחות הרשע הנאצי, ובדם חייליו ובמאמצו המלחמתי קנה לו את הזכות להימנות עם העמים מייסדי ברית האומות המאוחדות"".חבריי חברי הכנסת, שיעור נוסף שמלמדת אותנו אותה מלחמה הוא שעלינו להתייצב אל מול כוחות הרוע באשר הם, ועלינו להתייצב איתנים וחזקים, כי רק החזק שורד. ובהקשר היהודי עלינו להבטיח שיהיה ביכולתנו להגן על עצמנו אל מול אלה העומדים לכלותנו, ובכוחות עצמנו. לא עוד מתנדבים בצבאות של אחרים, אלא עם שיש לו צבא משלו, צבא חזק, צבא מרתיע, צבא ההגנה לישראל. זהו שיעורה של ההיסטוריה, וזוהי גם מורשתם של הווטרנים.היום, 77 שנים אחרי אותו יום הניצחון, אנחנו כאן, מכנסת ישראל, עוצרים כדי להצדיע: להצדיע לעשרות מיליוני הלוחמים מצבאות בעלות הברית ממזרח וממערב, שהביאו את הניצחון, הניצחון, בה""א הידיעה, לא היה עוד ניצחון כמוהו; להצדיע לכמיליון וחצי לוחמים יהודים שנלחמו על חייהם אך גם על חיי העם היהודי כולו; להצדיע לווטרנים שחיים איתנו ויודעים לספר את סיפורה של המלחמה ההיא; להצדיע לכ-18 מיליון לוחמים, ובהם למעלה מרבע מיליון חיילים יהודים, שנפלו בקרבות ועצרו בגופם את מכונת הרוע הנאצי; להצדיע ל-38,000 מתנדבי היישוב העברי לצבא הבריטי, שמתוכם כ-800 חירפו נפשם למות במלחמה ההיא; להצדיע לכוחות הטוב שהביסו במאה ה-20 את כוחות הרשע, את כוחות הרע. תודה רבה.",ציון יום הניצחון על גרמניה הנאצית,
,,מיקי לוי,,"היו""ר","תודה רבה, חבר הכנסת האוזר. חבר הכנסת אורבך, בבקשה.",ציון יום הניצחון על גרמניה הנאצית,
,,ניר אורבך,ימינה,,"אדוני היושב-ראש, חבריי חברי הכנסת, קהל נכבד, אחד הערכים הגדולים של היהדות הוא הכרת הטוב. ""שובי נפשי למנוחׇיכי כי ה' גמל עלׇיכי. כי חִלצת נפשי ממׇות, את עיני מן דמעה את רגלי מדחי"" – פסוק מתוך תפילת ההלל, שמקבל ביום זה נופך אחר ונוסף. מיליון וחצי יהודים נלחמו במלחמת העולם השנייה. מיליון וחצי. כ""ז בניסן, יום הזיכרון לשואה ולגבורה, הוא יום מורכב, שמכיל בתוכו המון – את המתים, ואת החיים בינינו, את השורדים, את הלוחמים, ואת שנטבחו, נשרפו, נחנקו ושמתו במיתות שונות ואכזריות. אנחנו זוכרים את הפרטיזנים, את החיילים. אנחנו מנסים ביום אחד, ב-24 שעות, להכניס הכול ביחד, לזכור ולהתייחד, להודות, לבכות ולכאוב ולספר, כי אסור לנו לשכוח. זיכרון עולם.9 במאי הוא יום שמוקדש כולו רק להודיה – הודיה ללוחמים שיצאו לקרב, שחלקם נהרגו במהלכו, חלקם שחררו את המחנות, אבל כולם יצאו לקרב. כולם עשו איתנו, עם העם שלנו, חסד. מיליון וחצי מתוכם היו בני עמנו, העם היהודי. הם חילצו את נפשנו ממוות, את עיננו מדמעה ואת רגלנו מדחי. לאחרונה שמעתי סיפור קטן ומרגש, מני רבים, של יהודי בשם אברהם מיכאיל גרינזייד. הוא סיפר על הכרת הטוב שלו במלחמה ההיא. הם לחמו זה לצד זה, יהודים ולא יהודים. מבחינתו, בצבא לא הייתה אנטישמיות. הם לחמו יחד, וכאשר נזרק רימון לעברם והוא נפגע באוזניים, חברו וניה גרר אותו הצידה. לאחר מכן נפגע מהרימון השני בראש.כשהגיעו לבית החולים הם החליטו לקעקע כל אחד את שמו ואת שם חברו על היד וכך לזכור ולהכיר תודה לעד על אחוות הלוחמים וההצלה. כאשר סיים אברהם את הלימודים אחרי המלחמה, אימו הציעה שיסיר את הקעקוע, אבל הפלסטיקאי אמר לו: לא, זה הזיכרון שלך מהמלחמה ההיא. זו הכרת הטוב שלו לווניה וליתר הלוחמים שלחמו זה לצד זה מול הרוע. אותם לוחמים שחררו את המחנות, סייעו לאסירים, גאלו מהמוות נערים ונערות, הוציאו אנשים ונשים מצעדות המוות. הם היו האור והתקווה לכל כך הרבה אנשים, ואור ותקווה מוסיפים חיים. אז היום אנחנו מזכירים את יום הניצחון על גרמניה הנאצית, ואנחנו מכירים תודה לכל אותם האנשים שלחמו, שהגישו סיוע לפצועים, שהפיחו אור ותקווה במיליוני שורדי שואה, פרטיזנים ולוחמים. אנחנו מודים גם, כמובן, לווטרנים שחיים בינינו.עם ישראל מורכב מפסיפס יפהפה של אנשים ותרבויות, צברים ועולים חדשים. יום כזה, יום שבו הכרת הטוב מדוברת ונראית, הוא יום שבו הזמן הזה הוא טוב להוסיף אהבה בינינו. נכון שאנחנו נבחנים ברגעי משבר, ושם אנחנו באמת מדהימים, אבל חשוב שניבחן בהכרת הטוב בדברים הקטנים גם בחיי היום-יום שלנו.אנחנו מתפללים כולנו שתהא נשמתם של כל היהודים שנרצחו ושל כל החיילים מאומות העולם שנהרגו ונטבחו צרורה בצרור החיים. בריאות, כבוד, אהבה והכרת הטוב אנחנו מאחלים לאלה שעדיין חיים בינינו. תודה רבה.",ציון יום הניצחון על גרמניה הנאצית,
,,מיקי לוי,,"היו""ר","תודה רבה. חבר הכנסת קריב, בבקשה. אחרון הדוברים.",ציון יום הניצחון על גרמניה הנאצית,
