knesset,session,speaker,party,role,text,subject,sub_subject
,,אורלי לוי אבקסיס,הליכוד,,"– – את עבודת הפרלמנט, ואתה בטח כבר מכיר גם כן בעצמך, אם רוצים להעביר, גם לא חייב בחקיקה. אז המשחקים האלו של הכוח – ואללה, חנין, אתה יודע מה זה? אפשר היה לדאוג, אולי אפילו אתה בעצמך. אם היית בא ודורש את ה-50 מיליון האלה, או רק מכשכש בזנב, אני מאמינה שהיית יכול להציל את המלגות של החיילים.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר",תודה רבה.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אורלי לוי אבקסיס,הליכוד,,"אז תחשוב, זה עדיין לא מאוחר.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר","תודה רבה. אני יכול להגיד לך שבממשלה הקודמת, כיושב-ראש ועדת החוץ והביטחון דרשתי מראש ממשלה אחר, ולא עלה בדעתי – – –","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אורלי לוי אבקסיס,הליכוד,,"ועכשיו אתה לא דורש? אה, ועכשיו אתה לא דורש?","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר","עכשיו אני דורש, ואני אצביע.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אורלי לוי אבקסיס,הליכוד,,ועכשיו אתה לא דורש?,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר","נדמה לי שאני לא הדיון. אני מבקש מחבר הכנסת מרגי – אינו נוכח. חבר הכנסת שטייניץ, בבקשה.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,יובל שטייניץ,הליכוד,,"אדוני היושב-ראש, כנסת נכבדה, אני רוצה לפתוח בהערה על מפלגת מרצ, שעברה השבוע, כך הסתבר לכולנו, שינוי טוטלי בסולם הערכים של מרצ. אם פעם – ככה הם הציגו את עצמם – ערכים הומניסטיים, כבוד לחיי אדם היה בראש הרשימה, מסתבר שמרצ היא כנראה בכיוון הדתי, כי כבוד למסגד הפך לדבר מרכזי. מאיפה אני מסיק את זה? מהדרמה שחוללה חברת הכנסת רינאוי זועבי ממרצ. מה היא אמרה? 19 יהודים – 19 יהודים – נרצחו על ידי מחבלים בחודשיים האחרונים: ליל הגרזינים באלעד, הפיגוע בפאב באלנבי, הפיגוע בחדרה, הפיגוע בבאר שבע. 19 יהודים חפים מפשע, בני אדם, אזרחים של מדינת ישראל, 19 אזרחים של מדינת ישראל נרצחו במעשה טרור. אבל רינאוי זועבי לא התפטרה או שקלה להתפטר בגלל 19 אזרחי ישראל שנרצחו. למה היא שקלה להתפטר בכל זאת? בגלל התנהלות המשטרה במסגד אל-אקצא.כלומר, מבחינת חברת מרצ, התנהלות המשטרה במסגד אל-אקצא חשובה יותר, זאת סיבה להתפטרות. 19 יהודים אזרחים שנהרגו ברחובותינו לא היו סיבה להתפטרות, אבל מסתבר שמבחינת רינאוי זועבי גם המסגד לא עומד בראש העדיפויות, כי יש משהו שגבר גם על כבוד המסגד – 200 מיליון שקל לרינאוי זועבי ולדרישות שלה. 200 מיליון שקל גברו על הזעזוע שלה מהתנהלות משטרת ישראל במסגד אל-אקצא והחזירו אותה לממשלה. אמור מעתה: זה סולם הערכים של מרצ – במקום הראשון כסף, מיליוני שקלים. זה הדבר הכי חשוב של חברת הכנסת ממרצ; במקום השני מסגד, מקום קדוש שחולל, לטענתה; במקום הכי נמוך – 19 אזרחים ממדינת ישראל, מדינת ישראל. היא חברה בכנסת של מדינת ישראל, חברת כנסת במדינת ישראל. 19 אזרחים במדינת ישראל במקום השלישי.איך אני יודע? זה פשוט מאוד: על 19 אזרחים מתים היא לא התפטרה, אפילו לא שקלה להתפטר. על משטרה שנכנסת למסגד – דרך אגב, בעקבות התפרעויות, אבל לא חשוב – על זה היא לא יכלה יותר. על זה היא התפטרה, לא על 19 מאזרחי ארצה שנהרגו מטרור. ו-200 מיליון ניצחו את הכול.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר",תודה רבה.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,יובל שטייניץ,הליכוד,,כי ב-200 מיליון שקל היא חזרה. לכן – –,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר",לסיכום.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,יובל שטייניץ,הליכוד,,"– – אני רואה שמפלגת מרצ שינתה את ערכיה: כסף במקום הראשון; קדושה דתית של מסגד – אני לא יודע אם של בית כנסת, אבל של מסגד – במקום השני; במקום האחרון – דמם של אזרחי מדינת ישראל.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר",תודה רבה.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,יובל שטייניץ,הליכוד,,"אדוני היושב-ראש, עוד משפט אחד רק לסיכום, על חוק ממדים ללימודים. אני רוצה לומר לך שכחבר כנסת ותיק אני אף פעם לא – – –","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר","חבר הכנסת שטייניץ, אתה יודע שאני מאוד מעריך אותך, אבל יש לי תחושה שזה יהיה יותר ממשפט אחד.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,יובל שטייניץ,הליכוד,,"משפט אחרון, לא, לא, משפט אחד.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר","יש לנו היכרות מוקדמת. בבקשה, משפט אחד לסיכום, כי חרגת הרבה מהזמן.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,יובל שטייניץ,הליכוד,,משפט אחד.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אמיר אוחנה,הליכוד,,"שיהיה משפט אחד. ארוך, אבל אחד.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,יובל שטייניץ,הליכוד,,משפט אחד.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר","בבקשה, לסיכום.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,יובל שטייניץ,הליכוד,,בחיים לא ראיתי ניסיון כזה לעשות דה-לגיטימציה לאופוזיציה כדי לסרס אותה ולנסות להכריח אותה להפוך לרשת הגיבוי של הממשלה.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר",תודה רבה.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,יובל שטייניץ,הליכוד,,"הניסיון הזה, בגיבוי של כמעט כל התקשורת הישראלית, לא יצלח. תודה רבה.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר",תודה רבה. יסכם את הדיון יושב-ראש ועדת הכספים חבר הכנסת אלכס קושניר. בבקשה.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","אדוני היושב-ראש, חבריי חברי הכנסת, היום נאמתי הרבה מאוד נאומים ודיברתי הרבה מאוד על החוק הבא שהולך לעלות על סדר-היום, חוק ממדים ללימודים. כששמעתי את הטיעונים של הצד השני, הרבה מהם אמרו: זו קואליציה וזו אופוזיציה, ואנחנו מצביעים לפי משמעת אופוזיציונית. יושב כאן שר האוצר לשעבר ישראל כץ, ואני רוצה להזכיר לו משהו, שאגב, הוא מזכיר לי כמעט כל הזמן: ליל התקציב ההמשכי – אתם זוכרים את האירוע הזה? ליל התקציב ההמשכי בממשלה הקודמת; כולנו מבינים שאם התקציב ההמשכי לא עובר, אז זה לא שאין תקציב – המדינה משותקת. למה המדינה משותקת? כי הרי התקציב ההמשכי בדרך כלל מתבסס על השנה הקודמת, על תקציב קודם, אבל לא היה תקציב קודם, ולכן המדינה הייתה משתתקת לגמרי.אני נמצא בדרך לאשקלון, מקבל טלפון משר האוצר עצמו. אומר לי: אלכס, אתה חייב לעזור לי, אתה חייב להצביע, כי אחרת המדינה משותקת. אני באופוזיציה. אני מבין שלי כפוליטיקאי זה לא טוב להצביע, כי זה מכשיל אותם. אבל הבנתי שמדובר פה במשהו יותר גדול מסתם אינטרס פוליטי. הסתובבתי, נסעתי והצבעתי יחד איתכם. הצבעתי בעד.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,ישראל כץ,הליכוד,,גם האוזר הצביע בעד.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","גם צביקה האוזר הצביע בעד, אומר לי ישראל כץ. יותר מזה, אתם יכולים ללכת לארכיון ולבחון אותנו בכנסת הקודמת.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,ישראל כץ,הליכוד,,"רק כי אמרת, ישבתי חמש שעות – – –","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","כן, אבל גם פה, ישראל.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,ישראל כץ,הליכוד,,ויצאנו בהסכמה. אתם היום לא מקיימים דיאלוג אמיתי.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","לא נכון, ישראל. זה לא נכון.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,ישראל כץ,הליכוד,,מה הבעיה להוסיף 50 מיליון שקל ולתת לכל החיילים?,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","אני אתן לך דוגמה רק מלפני שבוע. השבוע העברנו כאן חוק שנותן הטבות מס למשפחות עובדות, נקודות זיכוי, ומעלה את מענק העבודה. בוועדת הכספים הגענו להסכמות, והסיכום היה שהאופוזיציה תתמוך בחוק הזה במליאה. מה קרה כאן במליאה? ביום ההצבעה התנערתם מהסיכום, לא היה. לא הצבעתם. בסוף בסוף בסוף, אתה יודע, יש פה כל כך הרבה הזדמנויות וכל כך הרבה דרכים וכל כך הרבה חוקים שבהן אתם יכולים להתנגח בנו ולמרר לנו את החיים ולמשוך לנו את הזמן, אבל החוק הזה – – –","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","אני – – – אני הבנתי שאתה אמור לנהל משא ומתן מול הליכוד כדי לתת עוד 50 מיליון, ואחרי זה – – –לגבי המשא ומתן, אני אגיד לך מה היה באמת. אני אגיד לך מה היה באמת. החבר'ה האלה של מחאת ממדים ללימודים – אני מלווה אותם כבר שנתיים – הם באו אליי ואמרו: עכשיו באנו מיריב, הוא רוצה לדבר איתך. הרמתי אליו טלפון, אמרתי לו: אתה בחדר? הוא אומר לי: כן. אמרתי אני בא. באתי, ישבו שם יריב לוין ויואב קיש. דיברנו, דיברנו, דיברנו, הייתה איזושהי הצעה. יצאתי החוצה, אחרי שלוש דקות דפנה ליאל מפרסמת את זה. אז אם זאת הדרך, אי-אפשר לעבוד.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,ישראל כץ,הליכוד,,יש כאן הסתייגות – – –,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","לא, עזוב את ההסתייגות, אני מדבר איתך על מה היה בחדר באותו רגע. אז לא באמת היה משא ומתן, או באמת לא היה משא ומתן. פשוט אנשים – –","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,ישראל כץ,הליכוד,,"אם הייתי שר האוצר עכשיו, הינה, אני אומר לך, אלכס, הייתי נותן את 50 המיליון.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","– – שאני מאוד מעריך, אותם חבר'ה שמובילים את המחאה, ביקשו ממני לבוא לדבר עם יריב, שאני אותו מאוד מחבב, ובאתי ודיברתי. הינה, יריב, אתה פה, לא שמתי לב. מה נשמע?עכשיו, שוב אני אומר: תבדקו את ההצבעות שלנו בכנסת הקודמת. כמה פעמים הצבענו יחד איתכם, גם אם לא הסכמנו על הכול? ישראל, הבאתם פה דברים שלא היו מושלמים, בסדר? לדעתנו, לדעתנו. אני לא מתווכח עכשיו מי צודק ומי לא – הוא שמע את מה שאמרתי – אבל עדיין הצבענו בעד, כי הבנו שיש פה חשיבות מעבר לחשיבות של איזשהו אינטרס או גימיק פוליטי כזה או אחר.ועוד דבר אחד. מתסכל עליי במבט קשוח סגן הרמטכ""ל לשעבר, ואני רוצה לשאול אותך שאלה, יאיר: אתה זוכר, היה כזה מסמך, רוח צה""ל. במסמך הזה היו עשרה ערכי יסוד. ואני רוצה להזכיר רק שלושה: אחד זה אחריות, ובעצם עלינו פה מוטלת האחריות להביא את ההטבה הזו לחיילי צה""ל, כי פשוט מגיע להם. ואגב, זאת הטבה שהייתה, היא לא חדשה. פשוט עכשיו הבאנו כסף מדינה בשביל לתקצב אותה. עד עכשיו היה כסף תורמים, והבאנו כסף מדינה – מעשה מבורך. אז ערך האחריות כאן כנראה בחלק הימני של המליאה לא תופס.ויש עוד דבר מאוד מאוד חשוב, וזה ערך הרעות. הרבה מאוד אנשים שיושבים כאן מצד ימין וגם מצד שמאל, בשנים כאלה או אחרות בחייהם לבשו מדי צה""ל.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר","כבוד השר שטרן, מדברים פה על ערכי צה""ל. נדמה לי שאתה מכיר את המסמך, נכון?","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלעזר שטרן,,שר המודיעין,כן.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","אני מדבר על ערכי צה""ל. אז אמרתי, דיברתי על ערך האחריות.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר",להכניס אותך לעניינים.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","שטרן, דיברתי על ערך האחריות, ועכשיו אני בערך הרעות. רעות. כן, אז אני אומר שחלק מהאנשים שיושבים פה, רובם, אגב, בתקופה כזאת או אחרת בחיים הם לבשו מדי צה""ל; חלק תקופה קצרה, חלק תקופה ארוכה, חלק תקופה ארוכה מאוד. חלק מהם, אני בטוח, עברו בבה""ד 1, לא רק כצוערים אלא גם כמפקדים, ולימדו את ערכי צה""ל. וערך הרעות הוא משהו שמוביל אותנו במשך כל כך הרבה שנים, לא רק בשדה הקרב, אלא גם בשגרה – לתת כתף אחד לשני. ושוב, אני מסתכל על הילדים המדהימים האלה שהיו צריכים לבוא ולהפגין היום. הרגשתי בושה שהם באים להפגין בשביל משהו שכל כך מובן מאליו. אז גם ערך הרעות לא כל כך תופס פה, וזה מאוד מאוד חבל.יש גם עוד ערך מאוד מאוד חשוב, וזה ערך הדוגמה האישית, וכאן בכלל אין על מה לדבר. כי כשאתה מרים את היד נגד משהו שאתה מאמין ביסוד, לא איזה משהו רגעי אלא משהו יסודי, משהו שנמצא בקונסנזוס הכי רחב של הציבור הישראלי, להצביע נגד הדבר הזה – ואני בטוח שלכולם פה מתהפכת הבטן, למי שהולך להצביע נגד – זה לפגוע בערך של הדוגמה האישית. כי אנחנו כל הזמן לימדנו ולמדנו: ממני תראו וכן תעשו. אז אתם הולכים לעשות היום מעשה שאני בטוח שאתם לא רוצים שמי שהיום לובש מדים, או הוריד מדים כי הוא השתחרר מצה""ל, יסתכל עליכם ויעשה את זה.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר","חבר הכנסת קושניר, אתה דילגת על ערך אחד שפשוט שנים אני נאבקתי – –","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","לא, הבאתי רק שלושה.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר","– – להכניס אותו, והשר שטרן פה בסוף ניאות להכניס אותו. זה אהבת מולדת, שנדמה לי שהוא מעל הכול.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","כן, על זה אין מה לדבר. אני רוצה להקריא לכם איזשהו ציטוט שכבר הקראתי פה, נדמה לי, אבל אקריא אותו שוב פעם. איך אני יודע שמתהפכת לכם הבטן ומאוד קשה לכם? תת-אלוף במילואים חברת הכנסת מירי רגב, היום בישיבת סיעת הליכוד אומרת את המשפט הבא – אני מקריא, אני מצטט – –","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,שלמה קרעי,הליכוד,,למה אתם מצביעים נגד 100%? תן תשובה לאזרחי ישראל.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","– – החלטנו שאנחנו רוצים להפיל את הממשלה. אז אין כאבי בטן, גם כשזה על חיילים. אז חברים, אני מבין את הרצון שלכם להפיל את הממשלה ואני גם מכבד את הרצון הזה. אתם באופוזיציה, עושים את תפקידכם, אבל בואו, יש כל כך הרבה דברים שבהם אתם יכולים להתנגח בנו, אז דווקא עכשיו, חיילי צה""ל, לוחמים, חיילים בודדים, חיילים במצב סוציו-אקונומי קשה – נגדם אתם הולכים?מה אתה אומר, הם יתעשתו? יש מצב שהם יתעשתו?","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,צבי האוזר,,"היו""ר","אני מציע שתמשיך לשכנע אותם. אתה יודע, הלב פתוח והנפש אולי חפצה.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים",אני משתדל.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,שלמה קרעי,הליכוד,,– – – למה אתה מצביע נגד 100%?,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","הינה מתחיל שלמה קרעי עם ה""למה"".","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,שלמה קרעי,הליכוד,,למה אתה מצביע נגד 100%?,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים",אגיד לך למה.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,שלמה קרעי,הליכוד,,למה הבוקר הסכמת להעביר מיליארד וחצי לזועבי אבל 50 מיליון לחיילים אין לך?,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","אז בוא אענה לך. אם אתה רוצה תשובה עניינית, אענה לך, אבל עניינית, בסדר? לגבי העברות תקציביות היום, כל ההעברות התקציביות היום תוקצבו בתקציב המדינה 2022-2021. כל ההעברות התקציביות שדנו בהן היום אלה העברות תקציביות שמתבססות על החלטות ממשלה שהתקבלו בחודש נובמבר ואין שם שום שקל חדש ושום שקל נוסף. אז אתם ממשיכים עם הספין.עכשיו לגבי 100%, בואו נדבר על זה, בסדר? המלגה הזאת נכנסה לתוקף ב-2016. היה כסף של תורמים, 66%. מי שיזם את זה זה היה השר אביגדור ליברמן, אז שר הביטחון. היה אז, רגע, רגע – – –","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,שלמה קרעי,הליכוד,,– – – לליברמן – – –,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים",היה אז ראש ממשלה – – –,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,שלמה קרעי,הליכוד,,הכול אתה מפיל על נתניהו.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","היה אז ראש ממשלה – שבדיוק נכנס למליאה – קוראים לו בנימין נתניהו. לבנימין נתניהו היו ארבע שנים, כל הניסיונות, כל האפשרויות וכל ההזדמנויות שבעולם לתקצב 66%, לתקצב את השליש החסר, לתקצב 100%, לעשות מה שהוא רוצה. מה הוא עשה? לא עשה כלום.ואז, החבר'ה מהמחאה באו אליי ואמרו: תקשיב, הממשלה הזו מתחילה לשים לנו התניות. כדי שנוכל לקבל את המלגה אנחנו חייבים להתנדב. אמרתי: רגע, לא מספיק התנדבתם? ואז אמרו: לא. אמרו לנו שאנחנו חייבים לעשות מינימום ימי מילואים, אבל אנחנו לא שולטים, כי מזמינים אותנו למילואים.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,שלמה קרעי,הליכוד,,תצביע על 100%.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","אז אמרנו: יוצאים למאבק. ואיך שהקמנו ממשלה, אחד הדברים הראשונים שביקשתי מהשר ליברמן זה להקצות כסף לתוכנית הזו. וכך עשינו – 100 מיליון שקלים לטובת חיילי צה""ל.אני בטוח שהסתובבו פה חבר'ה, אתם ראיתם אותם, והרבה מאוד מהם פגשו אתכם וביקשו להצביע בעד. עכשיו אתם כל כך רוצים 100%? בואו, שלמה, אתם רוצים 100%? ואני אגיד לכם, אתם בטוחים כולכם שמחר אתם כבר חוזרים לשלטון, נכון? אני שמעתי חלק מכם, לא כולם, כבר מתחילים להתחלק בתפקידים ואיזה מנכ""לים להשאיר ואיזה מנכ""לים לא להשאיר. אחלה, כל הכבוד.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,שלמה קרעי,הליכוד,,– – – אף אחד לא שם.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים","אז אני מצפה מכם לעלות פה לבמה ולהגיד: חבר'ה, אנחנו נצביע בעד 66%, אבל ברגע שאנחנו מקימים ממשלה נעלה את זה ל-100%. לא שמעתי את זה מאף אחד מכם. אהה, כן, שמעתי את דוד ביתן, שאמר שהחיילים יכולים לחכות. בטח, למה לא, שיחכו, נחזיר להם רטרואקטיבית. זה שקר. זה בלתי אפשרי. אתם פשוט עובדים בעיניים על החיילים. ואני אומר לכם – שלמה, תשמע, אנחנו מתווכחים הרבה, אנחנו מתווכחים הרבה, באמת, המון המון ויכוחים על הרבה מאוד דברים, בוועדת כספים וגם במליאה.","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,שלמה קרעי,הליכוד,,"אלכס, יש בתקציב – – –","הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
,,אלכס קושניר,,"יו""ר ועדת הכספים",אבל הרבה פעמים אנחנו מגיעים לרגע שאנחנו מדברים מהות.,"הצעת ועדת הכספים בדבר צו תעריף המכס והפטורים ומס קנייה על טובין (הוראת שעה מס' 13), התשפ""ב–2022",
