knesset,session,speaker,party,role,text,subject,sub_subject
,,איתן גינזבורג,כחול לבן,,למה?,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,אורית מלכה סטרוק,הציונות הדתית,,"שמת לב לזה, איתן? האם שמת לב – אביר קארה קודם דיבר פה בחוסר מודעות קיצוני, אז אני שואלת אותך, אתה בחור נבון, אני מעריכה אותך מאוד. האמת – שמת לב לזה שאתם בעצם, הקואליציה שלכם, לא כל אחד מכם כאדם, אבל הקואליציה כקואליציה, אתם בעצם אין לכם חיים משלכם, כי אין לכם רוב ואין לכם יכולת להעביר פה שום דבר בחדר הזה, במליאה הזאת, כלום. כל מה שאתם מצליחים לחוקק וכל מה שאתם מצליחים לשרוד כקואליציה זה רק בהנשמה מפה לפה מאחמד טיבי, מאוסאמה סעדי, מאיימן עודה – –",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,איתן גינזבורג,כחול לבן,,מה עם אורית סטרוק?,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,אורית מלכה סטרוק,הציונות הדתית,,– – מפיהם המסריח אתם חיים.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,איתן גינזבורג,כחול לבן,,א. זה לא יפה מה שאמרת עכשיו.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,אורית מלכה סטרוק,הציונות הדתית,,"לא. זה מאוד יפה. אני אגיד לך למה אמרתי ""פיהם המסריח"". כי האנשים האלה, הם קוראים למחבלים – – –",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,איתן גינזבורג,כחול לבן,,הפתעת אותי.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,אורית מלכה סטרוק,הציונות הדתית,,"אני לא מפתיעה בכלל, איתן.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,איתן גינזבורג,כחול לבן,,לא מפתיעה – – –,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,אורית מלכה סטרוק,הציונות הדתית,,"כי האנשים האלה בפה שלהם קוראים למחבלים ""לוחמי חופש"", הם גם לא מתביישים בזה. הם אומרים שהם לוחמי חופש.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,איתן גינזבורג,כחול לבן,,"חברת הכנסת סטרוק, בינתיים בשלושת השבועות שעברו, הממשלה העבירה את כל החוקים שהיא רצתה.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,אורית מלכה סטרוק,הציונות הדתית,,"זה בדיוק מה שאני אומרת. זה בדיוק מה שאני אומרת, איתן.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,איתן גינזבורג,כחול לבן,,בלי הנשמה ובלי עזרה.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,אורית מלכה סטרוק,הציונות הדתית,,"זה בדיוק מה שאני אומרת, איתן היקר, שאתם – כל חוק שאתם רוצים להעביר אתם מעבירים אך ורק בחסדם של חברי הכנסת מהרשימה המשותפת – –",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,איתן גינזבורג,כחול לבן,,גם ממדים ללימודים?,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,אורית מלכה סטרוק,הציונות הדתית,,– – בלעדיהם אין לכם שום יכולת חיים. אתם ממש – – –,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,איתן גינזבורג,כחול לבן,,גם לחיילים?,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,אורית מלכה סטרוק,הציונות הדתית,,"אתם ממש מונשמים מפה לפה. ממדים ללימודים – זה בגלל שאנחנו רצינו בטובת החיילים, ואתם קיבלתם, אתה בעצמך ואחרים קיבלתם את התנאי שאנחנו הצבנו. אבל מעבר לזה, לא תעבירו פה חוק אחד בלי לקבל הנשמה מפה לפה, מהפה המסריח של אלה שקוראים למחבלים לוחמי חופש.מיכל שיר, חברתי הטובה, האם שמת לב שאת מונשמת מפה לפה על ידי אחמד טיבי?",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מיקי לוי,,"היו""ר","תודה. חברת הכנסת סטרוק, תודה רבה.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,אורית מלכה סטרוק,הציונות הדתית,,"על ידי איימן עודה, על ידי אוסאמה סעדי?",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מיקי לוי,,"היו""ר","חברת הכנסת שיר, לא להגיב.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,אורית מלכה סטרוק,הציונות הדתית,,האם שמת לב שאת מקבלת מהם הנשמה מפה לפה?,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מיקי לוי,,"היו""ר","תודה רבה. חברת הכנסת סטרוק, זמנך תם. תודה רבה. חבר הכנסת עודה, בבקשה.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,איימן עודה,הרשימה המשותפת,,"כבוד היושב-ראש, עמיתיי חברי הכנסת וחברות הכנסת, זו הפעם הראשונה בהיסטוריה של הכנסת שיש ממשלת ימין ואופוזיציה שרובה מהימין – ימין קיצוני והתנחלותי נגד ימין קיצוני והתנחלותי, ויש רגשי נחיתות בקרב הימין שבממשלה מול הימין שבאופוזיציה. כתוצאה מכך אנחנו רואים מעשים חסרי תקדים, אם זה בירושלים המזרחית, אם זה במסגד אל-אקצא, אם זה בהתקפה נגד הנגב. ומהצד השני, מהאופוזיציה אנחנו רואים הצהרות חסרות תקדים. שרים לשעבר מאיימים עלינו בנכבה שנייה. את המצב הזה חייבים להפסיק, לעצור, ואנחנו נעשה את הכול בשביל להפיל את הממשלה הנוכחית, בשביל שנהיה כולנו, כולנו, נגד הימין הגזעני על כל צורותיו.אתמול היה מצעד הדגלים. זה המקום היחיד בעולם שבמקום שנקרא ""בירה"", בירה של המדינה, המדינה לא יכולה להניף את הדגל. אז מה הסיפור? יש דבר שהוא לא הגיוני. מה לא הגיוני? לא הגיוני הוא שירושלים המזרחית לא הייתה ולא תהיה הבירה של מדינת ישראל, היא אזור כבוש, והעם הנכבש לא רוצה לראות את דגל הכיבוש באזור ההוא.ראיתי מה עשו לה פמיליה ולהב""ה. האמת, אני רוצה לקרוא להם להגיע לשם ללא המשטרה, ללא הצבא, ואני אראה אם יש להם האומץ להגיע לשוק, לבאב אל-עמוד, ללא המשטרה ובלי הצבא. אני רוצה לראות את הגזענים, מי שחושבים שהם חזקים, לראות כמה שהם מפחדים מפני הציבור בירושלים המזרחית. אנחנו קוראים להוציא את להב""ה ואת לה פמיליה מחוץ לחוק. טוב מה שאמר שר הביטחון גנץ, שהוא שוקל ברצינות להוציא אותם מחוץ לחוק, אבל זה לא מספיק בכלל – צריך לפעול ולהוציא אותם מחוץ לחוק. תודה רבה.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מיקי לוי,,"היו""ר","תודה רבה. חברת הכנסת שיר, בבקשה.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מיכל שיר סגמן,תקווה חדשה,,"אדוני היושב-ראש, כנסת נכבדה, אתמול חגגנו את יום ירושלים, שבו צעדו רבבות בביטחון ובגאווה. השנה היחידים שניסו להבעיר את ישראל הם ביבי ומפעל ההסתה שלו. אבל מה הליכוד עושה כשאין לו שקל והוא לא גומר את החודש ומתחנן לכנסת לפריסת חובות? מה עושים? אני אספר לכם: עוברים על החוק עם כסף מלוכלך. ואני אומרת לביביסטים כאן ובכלל: אתם לא ליכוד, אתם לא ימין, ואתם בטח שלא המחנה הלאומי. ככל שתסיתו יותר, כך נמשיך ונחשוף אתכם ואת מכונת ההסתה הביביסטית שלכם. המידע המלא על נתיב הכסף המושחת של מכונת ההסתה הביביסטית מפורסם ברגע זה אצלי בפייסבוק ובטוויטר – היכנסו ושתפו.אבל בינתיים, בואו נראה איך מממנים הסתה. חלק מהכסף המלוכלך מגיע מהביביסטים – אורלי לב, יגאל מלכה ורונית לוי – שמגייסים, לפי הצהרתם, כספים דרך צינור בשם פורום קפה שפירא, מה שלכל הפחות מהווה תרומה אסורה מתאגיד. ומה נעשה בכסף מלבד ההסתה ברשתות? בכספים האלה מארגנים הפגנות, למשל מול משפט נתניהו, שם נואמים חברי כנסת מהליכוד – אפילו את שלמה קרעי ראיתי שם, ועוד מועמדים נוספים ברשימה. השילוט בהפגנות הוא שילוט של הליכוד, והמטרה היא הפלת הממשלה וחזרת נתניהו לשלטון. הם חושבים שכולנו מטומטמים.במקביל, תכירו את מטה המאבק המשותף, שחתום על חלק ניכר מההפגנות למען נתניהו ונגד הממשלה. ומי שם? הפתעה – אותם אורלי לב, רונית הביביסטית, יגאל מלכה, ואפילו גיא לוי מ-315. וכתובת הארגון והמקור לגיוס הכספים – אותו פורום קפה שפירא. אבל רגע, רגע, תכירו גם את עמותת ""הגענו"", שגם היא לא קשורה לביבי, כאילו היא לא קשורה לביבי, סתם במקרה המייסד שלה הוא איקי כהן, היועץ הפוליטי של ביבי. ומי ייסד את אותה עמותה ביחד איתו? שוב, אותו יגאל מלכה. ומה הם עושים, חוץ מאותה הסתה ברשתות? ניחשתם – מארגנים הפגנות להחזרת נתניהו, ביחד עם אותו מטה משותף, עם אותם אורלי לב ורונית הביביסטית ועם 315 – אגב, תראו את הלוגו שלהם בהזמנה להפגנות האלה. אותו יועץ של ביבי הקים עם עוד חברים גם את העמותה לצדק במערכת המשפט, שראשיה עוסקים בהסתה ברשתות ובעתירות נגד מתנגדי נתניהו.חברים, דמיינו לרגע כמה עולה לייצר את הרעל הזה, את ההסתה, את הפייק שהם מפיצים ברשתות, את כמות ההפגנות, ההסעות, הסרטונים, העתירות, העבריינות על חוקי המדינה, השחיתות. הכול למען נתניהו ועמותות נתניהו. גם לכנסת הם הביאו את מפעל ההסתה הזה, שמופנה גם אליי וגם אל חבריי מתקווה חדשה. אבל אני לא מפחדת מהם, ואני כאן כדי לעצור אותם, ובעזרת השם, בעזרת השם, נעשה ונצליח. תודה רבה.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מיקי לוי,,"היו""ר","תודה רבה. חברת הכנסת לסקי, בבקשה.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,גבי לסקי,מרצ,,"כבוד היושב-ראש, כנסת נכבדה, ""מצעד האיוולת"", זה השם של ספרה של ברברה טוכמן. היא מתארת בספרה איך אימפריות, אומות ומדינות לאורך ההיסטוריה צעדו אל עבר התהום בעיניים פקוחות. כבוד היושב-ראש, לצערי גם מדינת ישראל צועדת את מצעד האיוולת כאשר היא מתעלמת מאסון הכיבוש. יש כאלה שאפילו אומרים שאין כיבוש ומנסים לתרץ את הפגיעה באנשים בטענות משיחיות וגזעניות. מדינת ישראל צועדת את מצעד האיוולת כאשר המשיחיות והכהניזים הופכים ללגיטימיים, כאשר קריאה ""מוות לערבים"" הופכת ללגיטימית; להגיד לחברי כנסת שמייצגים את אזרחי ישראל שהם אינם קבילים אפילו לתמיכה בהצעת חוק כזו או אחרת או לשיתוף פעולה, או חס וחלילה להיות חלק מהממשלה, שהם אינם לגיטימיים בגלל שלטענתם הם תומכי טרור, זה לצעוד דרך מצעד האיוולת.כבוד היושב-ראש, בתמיכת יו""ר האופוזיציה נכנסה לכנסת התועבה. הכניסו לכנסת את המחשבה שהשנאה והגזענות זה משהו לגיטימי. אנחנו צריכים להגיד מעל כל במה: כולנו, השמאל שאתם כל כך מתעבים אוהב את מדינת ישראל ולכן אנחנו אומרים מה שאנחנו אומרים. אם אנחנו לא נטפל בסיום הכיבוש, אם לא נושיט יד לשכנים שלנו להגיע להסדר מדיני, אם אנחנו לא נדאג שכל אזרחי המדינה, יהודים וערבים, הם אזרחים שווי זכויות, אנחנו צועדים את מצעד האיוולת. הגיע הזמן, כבוד היושב-ראש, שהכנסת תכיר בלגיטימיות של האמירה של סיום הכיבוש. זה רק לטובת מדינת ישראל שאנחנו נגיע ליום הזה, שאנחנו נצביע כאן על הסכם מדיני שהגענו אליו עם השכנים שלנו, שנוכל לשתף פעולה בפרויקטים של סביבה, של תחבורה, של בריאות, לטובת האוכלוסייה כולה והאזור כולו. לא יכול להיות שאמירה לגיטימית, שאמירה שמתכתבת עם המשפט הבין-לאומי, שמתכתבת עם המוסר, תיתפס כאילו אותם אנשים מתנגדים למדינת ישראל. להפך, אנחנו אלה שאוהבים את מדינת ישראל, ולכן אנחנו חושבים שהגיע הזמן לסיים את הכיבוש. הגיע הזמן שילדי מדינת ישראל ידעו שהקו הירוק זה לא מדינת ישראל ושהם לא ייאלצו בעתיד לסבול מהתוצאות של חוסר האונים באי-סיום הכיבוש. תודה רבה.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מיקי לוי,,"היו""ר",תודה רבה. חבר הכנסת שיקלי.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,עמיחי שיקלי,,,לא עכשיו.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מיקי לוי,,"היו""ר","אין ""לא עכשיו"", יש סדר.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,עמיחי שיקלי,,,– – – ירושלים.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מיקי לוי,,"היו""ר","לא. הוא לא רוצה עכשיו. תודה רבה, סגן השר מתן כהנא, בבקשה, חבר הכנסת.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מתן כהנא,,סגן השר לשירותי דת,"אדוני היושב-ראש, חבריי חברי הכנסת, מכובדיי כולם, לפני כשעה עלה לפה חבר הכנסת אייכלר והגיש הצעת אי-אמון שנובעת לדבריו מאיזשהו קונסנזוס נגד החרדים. ואני שואל את חבר הכנסת אייכלר, שלא נמצא כאן, על איזה קונסנזוס נגד החרדים הוא מדבר. מה בדיוק גורם לחבר הכנסת אייכלר לחשוב שאנחנו נגד החרדים?",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מאיר פרוש,יהדות התורה,,אתה רוצה שאני אסביר לך?,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מתן כהנא,,סגן השר לשירותי דת,תסביר.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מאיר פרוש,יהדות התורה,,"אתה שמעת היום את מה שליברמן, למשל, אמר בישיבת סיעה אצלו – – – באים, שותים קפה – – – אני לא שמעתי אותו מדבר – – – דגלי אש""ף. כאילו – – – עשה וגרם לכך שאברכים לא יוכלו לקבל הנחות בארנונה ובמעונות. למה הוא עשה את זה? מכיוון שזה אברכים. פתאום עלה מס קנייה על צלחות פלסטיק, שנוגע יותר לציבור עם משפחות ברוכות ילדים. – – – כל – – – הציבור החרדי – – – הממשלה הזו – – – כל נושא השבת, הנושא של הגיור – – –",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מתן כהנא,,סגן השר לשירותי דת,אתה מערבב פה בין נושאים.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מאיר פרוש,יהדות התורה,,– – – אחד? כל התנועה כולה?,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מתן כהנא,,סגן השר לשירותי דת,"עמדתי כלפי לומדי התורה, אלה שיושבים ולומדים תורה ברצינות, היא שעם ישראל קיים בזכותם, ואתה יודע את זה היטב, חבר הכנסת פרוש, שזו עמדתי משכבר הימים. ואני מסתובב בישיבות ואומר לאנשים שכל מי שיכול ללמוד תורה, שילמד תורה ולא יעשה שום דבר אחר, כי עליו עם ישראל מתבסס. ואני מקווה שיהיו עוד רבים רבים שישבו וילמדו תורה בצורה רצינית.אבל מה שאמר היום חבר הכנסת אייכלר, שקצת חרה, הוא אמר שמהישיבה של הרב דרוקמן – לצערי הוא אפילו לא ידע להגיד שמדובר בישיבת אור עציון – מאלה שהולכים לצבא לא כולם חוזרים דתיים. ואני חושב שזאת אמירה אומללה, כי מהישיבה של הרב דרוקמן, אלה שהולכים לצבא גם לא תמיד חוזרים בחיים, זה דבר שלא קורה בישיבות אחרות, בישיבות שבהן אנשים בוחרים לא לשרת בצבא. ואני חושב שדווקא בישיבה של הרב דרוקמן מראים שאפשר גם וגם; אפשר גם לשרת בצבא וגם להיות גדולי תורה עצומים, להיות אחר כך דיינים, רבני ערים, רבני מושבים. ואת כל זה אפשר לעשות גם כשמשרתים בצבא. הינה, אייכלר הגיע.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,ישראל אייכלר,יהדות התורה,,שמעתי שחיפשת אותי.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מתן כהנא,,סגן השר לשירותי דת,לא. אני רק מוחה פה על מה שאמרת כלפי הישיבה של הרב דרוקמן. ואני מזכיר לך – – –,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,קריאה,,,– – –,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מתן כהנא,,סגן השר לשירותי דת,"אני רוצה להגיד לך, חבר הכנסת אייכלר, שאתה אמרת שמהישיבה של הרב דרוקמן לא כולם חוזרים דתיים, לא כולם חוזרים שומרי שבת. א. אני לא יודע אם בישיבה שאתה למדת בה יש איזו תעודת ביטוח.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,ישראל אייכלר,יהדות התורה,,"– – – בקישלה, על זה דיברתי.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מתן כהנא,,סגן השר לשירותי דת,"לא, דיברת על שומרי שבת.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,ישראל אייכלר,יהדות התורה,,לא. דיברתי על זה שהחתן שלו הותקף בקישלה על לא עוול בכפו בגלל שהוא הולך עם זקן. על זה דיברתי.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מתן כהנא,,סגן השר לשירותי דת,"דיברת גם על זה, דיברת גם על זה. ואמרת שאתה לא חושב שמהישיבה שלו כולם שומרים את השבת.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,ישראל אייכלר,יהדות התורה,,"– – – הממשלה, שיש שם אנטישמים גדולים נגד כל יהודי חרדי. יש שם שר אוצר, שבושה בשבילך לך לשבת איתו. יש שרת תחבורה שהעלילה שזה שקל וחצי – – – את החרדים באוטובוסים. זאת התשובה של הממשלה?",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מתן כהנא,,סגן השר לשירותי דת,"אתה העלית פה טענות קשות כלפי המשטרה. ואני רוצה להגיד לך, חבר הכנסת אייכלר, מהרושם, מכלי ראשון, מי שהיה איתם במירון במשך יממה וחצי, 24 שעות ביממה, עם השוטרים שלנו, עם עשרות מפקדים בכירים, מאות מפקדים זוטרים ואלפי שוטרים. אני אומר לך, אני מסיר את הכובע בפני משטרת ישראל, שעושה עבודת קודש בשמירת החיים של אזרחי מדינת ישראל. ואני אומר לך, נעשו טעויות. אמרתי את זה, ואני אומר את זה שוב: נעשו טעויות, וטעויות שצריכים לתחקר אותן, וטעויות שצריך ללמוד מהן כדי להשתפר לשנה הבאה. אבל שוטרי משטרת ישראל, מהכי זוטר ועד הכי בכיר שהיה שם, וגם המפכ""ל היה שם, באו במשימה אחת: לשמור על החיים של האחים שלהם. ואתם האחים שלהם. חבר הכנסת אייכלר, זה פשוט מזעזע לחשוב אחרת. מזעזע לחשוב אחרת.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,ישראל אייכלר,יהדות התורה,,"אני באמת מזועזע, אני באמת מזועזע.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מתן כהנא,,סגן השר לשירותי דת,"זה באמת מזעזע. ואני אומר לך שהאנשים האלה בואו במטרה אחת: לשמור על החיים של האחים שלהם. להגיד לך שהבנתי בזמן אמת את כל ההחלטות? לא. אבל אני אומר לך שהיו החלטות בזמן אמת שחשבתי שהן טעויות, ובדיעבד הבנתי שהן נכונות. ולכן, אין מה לקפוץ עכשיו למסקנות ולהגיד: אלה אשמים, אלה אשמים; צריכים לתחקר את זה לעומק כדי להבין איפה נעשו טעויות – ונעשו טעויות – כדי ללמוד, כדי שבשנה הבאה הדברים האלה לא יחזרו. אבל אני אומר לך, לפחות ממה שאני התרשמתי, מעומקא דליבא, השוטרים שהיו שם באו כדי להגן על החיים של המתפללים והחוגגים. הם באו כדי להגן עליהם. ולהגיד עליהם את הדברים הנוראיים שאתה אמרת – עכשיו תשמע, חבר הכנסת אייכלר. אתה גם השתמשת ברטוריקה מימים אחרים. ואתה יודע מה, אני מעדיף שלא להרחיב בזה.אני מציע לדחות את הצעות האי-אמון. תודה.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מיקי לוי,,"היו""ר","תודה רבה. אם כך, חבריי חברי הכנסת, בבקשה לשבת. לפני ההצבעה, בבקשה לשבת. אני מבקש שקט. אני מבקש שקט מהתאים של הסיעות, שקט, כי אנחנו הולכים להגיד דברים לזכרה של חברת הכנסת נאוה ארד. בבקשה, שקט. סדרנים, תעזרו לי.",דברים לזכרה של חברת הכנסת לשעבר נאוה ארד,
,,מיקי לוי,,"היו""ר","אבקש מחברי הכנסת לכבד בקימה את זכרה של חברת הכנסת נאוה ארד, בבקשה.(חברי הכנסת מכבדים בקימה את זכרה של המנוחה.)בבקשה לשבת.חבריי חברי הכנסת, משפחת ארד, הבן עלי, כנסת נכבדה, מכובדיי כולם, בחודש פברואר האחרון הלכה לעולמה חברת הכנסת לשעבר נאוה ארד, זכרה לברכה. ארד, שלמדה תואר ראשון באוניברסיטה העברית בעבודה סוציאלית ותואר שני במינהל חברתי ומדיניות סוציאלית בבית הספר לכלכלה של לונדון, כיהנה במגוון תפקידים בהסתדרות, ביניהם מזכירה ארצית של איגוד העובדים הסוציאליים ואחראית על קופת חולים כללית.בשנת 1981 נבחרה לכנסת העשירית מטעם מפלגת העבודה, לאחר שניהלה מאבק של קביעת מכסה לנשים ברשימה לכנסת. היא כיהנה כ-11 שנים ברציפות, עד 1992, ובמהלכן הייתה חברה בוועדת העבודה והרווחה, ועדת הכספים וועדת העלייה והקליטה של הכנסת. בשנת 1993 מינה אותה ראש הממשלה יצחק רבין ליועצת הבכירה של ראש הממשלה למעמד האישה וליושבת-ראש המועצה הלאומית לקידום מעמד האישה. בשנת 1995 חזרה לכנסת עד 1996, בעקבות הירצחו של ראש הממשלה רבין. לאחר מכן רצה לכנסת כמה פעמים ברשימת הגמלאים גיל, וכיהנה כמזכ""לית המפלגה.ארד, שנאבקה בחייה הציבוריים למען זכויות עובדים, נשים ואזרחים ותיקים, הלכה לעולמה בחודש פברואר האחרון בגיל 83. יהי זכרה ברוך.השרה מיכאלי, בבקשה.",דברים לזכרה של חברת הכנסת לשעבר נאוה ארד,
,,מרב מיכאלי,,שרת התחבורה והבטיחות בדרכים,"קודם כול צריך להגיד ניחומים לעלי ארד, בנה של נאוה, שנמצא איתנו ביציע. אני חושבת שכדי לתת דוגמה, טעימה, ממי הייתה נאוה ארד, אספר לכן ולכם שבשנת 1974, לקראת הבחירות לכנסת השמינית, היא דרשה במפלגת העבודה לשריין 25% מהרשימה לנשים – לפחות עשור לפני שזה התחיל להיות רעיון שהתקבל על דעתם של אנשים; ולחשוב על כך שהיום, כמעט 50 שנה אחרי, בכנסת ישראל יש לא הרבה יותר מ-25% נשים. נאוה ארד דרשה את זה ממפלגת העבודה כבר בשנת 1974.נאוה ארד הייתה אישה יוצאת דופן. קודם כול היא הייתה חברה, חברה אמיצה ביותר לחברותיה, שאיתן היא הלכה באש ובמים, ונאבקה יחד איתן על שוויון לנשים, על זכויות לילדות וילדים, ואת החצי השני של חייה הקדישה ממש לזכויות בנות ובני הגיל השלישי ולטיפול בהם. היא הייתה בדיוק הדבר הזה שמתחיל במזכירת הארגון הארצי של העובדות והעובדים הסוציאליים: מצד אחד, כל מה שעבודה סוציאלית מביאה איתה או המקומות שמתוכם בעצם את באה לעבודה סוציאלית: האכפתיות, הראייה של החלקים המוחלשים בבנות ובני האדם והאפליה המבנית שקיימת כלפיהם; ובאותה נשימה – שליחת ציבור, פוליטיקאית במובן הטוב של המילה, שנאבקת על הערכים שהיא מאמינה בהם, נאבקת בהם בכל המסגרות. היא הייתה פעילה במפלגה, דבר ראשון, ובאמת הקדישה חלק ניכר מחייה למפלגה – אבל זה היה בהסתדרות, וזה היה בכנסת, וזה היה בריצה לראשות העיר רמת גן, ובאיגודי עובדות ועובדים ובנעמת. בכל מקום שבו אפשר היה להשפיע לשם שינוי לטובה של העיוותים המבניים שאנחנו חיות וחיים בתוכם, לטובת החלשות והחלשים בחברה שלנו.אני גאה לעמוד כאן כשרה, כחברת כנסת, אבל כיושבת-ראש מפלגת העבודה, ולהעלות על נס את הדברים שעשתה נאוה ארד. הם משקפים בדיוק את האידיאולוגיה של מפלגת העבודה כפי שהיא מתחדשת היום ואת איך שאנחנו מאמינות ומאמינים שמדינת ישראל צריכה להיות ולפעול. אני מצטערת על כך שאנחנו עדיין, עדיין בעיצומו של המאבק הזה; שאנחנו עדיין צריכות להיאבק על ייצוג שווה, על הגנה על ילדות וילדים, על הגנה על החלקים המוחלשים של החברה שלנו. אני יודעת שאנחנו מתקדמות ומתקדמים, אבל אנחנו צריכות וצריכים להתקדם בקצב גדול יותר, מהיר יותר.ואולי נסיים בעוד דבר אחד, אדוני היושב-ראש. במסגרת המאבק שלה לשוויון מגדרי נאוה ארד התנגדה להקלות לנשים בשירות הצבאי. גם המאבק הזה, צריך להגיד, עוד לא תם. השבוע התבשרנו על כך שצה""ל מאפשר לנשים להיבחן גם ליחידת 669. זה יפה, אבל הבה נזכור שיש עדיין כ-8% מהמקצועות והיחידות בצבא שסגורים לחלוטין בפני נשים. עד שלא יהיה שוויון הזדמנויות בצבא יש קושי רב להגן על שוויון מלא בגיוס. לא ייתכן שנשים תהיינה שוות בחובת הגיוס – נשים בישראל משרתות באמונה מלאה את הצבא לאורך כל השנים האלה – ולא תיהנינה משוויון הזדמנויות בגיוס. גם זאת משוכה שאנחנו צריכות וצריכים לעבור אותה, ועוד מחסום שעלינו לפרוץ.נאוה ארד שירתה את המדינה הזאת, בכנסת הזאת, באמונה רבה, ועשתה רבות למען עם ישראל. יהי זכרה ברוך.",דברים לזכרה של חברת הכנסת לשעבר נאוה ארד,
,,מיקי לוי,,"היו""ר",אמן. תודה רבה לשרה מיכאלי. תודה רבה לעלי ארד על השתתפותו. יהי זכרה ברוך. תודה.,4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
,,מיקי לוי,,"היו""ר","אם כן, אנחנו ממשיכים בסדר-היום, וניגשים להצבעה על הצעת האי-אמון הראשונה, הצעה של הליכוד. ובכן, הוגשה בקשה להצבעה שמית. מזכיר הכנסת, בבקשה.",4. ממשלה המעמיקה את פשעי ההתנחלות ואלימות המתנחלים,
