knesset,session,speaker,party,role,text,subject,sub_subject
,,אימאן ח'טיב יאסין,"רע""מ – רשימת האיחוד הערבי",,– – –,134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"אז צריך להגיד את הדברים, ותאמיני לי שאין מורה שיוכל לתת את המענה במחסור של תקן מסוים והוא לא ייקלט, בלי קשר לא למין שלו, לא לגזע, לא לדת, לא ללאום. אנחנו כולנו יודעים שיש גם מורים מהמגזר הערבי בתוך בתי ספר יהודיים וזה לא עניין מגמתי, זה עניין של מציאות.אנחנו נעשה הכול, ונשמח מאוד, אגב, לפתור גם את מצוקת האבטלה של המורים האלה וגם לפתור את המצוקה אצלנו. אני יכולה לומר לכם שיש תוכנית שעכשיו ממש מתקיימת של 400 מורים מהמגזר הערבי שיעברו תהליך לקראת השנה הבאה מבחינת השפה, מבחינת כל מה שהם צריכים כדי להשתלב בתוך המערכת. אנחנו עושים את זה. אנחנו עושים את זה ואנחנו גם נמשיך לעשות את זה.לגבי הרפורמה של הגיל הרך – עניתי לחבר הכנסת גדי יברקן. אתם שאלתם שניכם על הנושא של המורים.",134. מחסור משמעותי במורים,
,,קריאה,,,– – –,134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"בסדר, רק לדעת שלא פספסתי אף אחד.",134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","לא, הייתה שאלה של ויצ""ו-נעמ""ת.",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"יש שאלה של המעונות. תראו, הנושא של מעונות היום, מי כמוך יודעת, היה שטח פרוץ במשך 70 שנה. חוק הפיקוח על מעונות היום התגלגל כאן, בכנסת ישראל, מ-2012. הייתה יושבת-ראש ועדה לפני שאני הייתי יושבת-ראש הוועדה לזכויות הילד, את בטח מכירה אותה, שיכלה להעביר את חוק הפיקוח על מעונות היום ולא העבירה אותו.",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – –,134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"ולא העבירה אותו. ומרגע שנכנסתי לתפקיד כיו""ר הוועדה לזכויות הילד בעצם קידמנו את חוק הפיקוח על מעונות – – –",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – – הממשלה רצתה לגלגל – – –,134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"העברנו את חוק הפיקוח על מעונות היום, שמתייחס לביטחון האישי, לחלק שמתייחס – – –",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,"– – – אל תבלבלי את הקהל, זה לא חוק הפיקוח – – –",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"חברת הכנסת אורלי לוי אבקסיס, את רוצה – – –",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,זה לא חוק הפיקוח – – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר",חברת הכנסת אבקסיס.,134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,אם את רוצה לצעוק אז בואי – – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","חברת הכנסת אבקסיס, תודה.",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – – זה לא חוק הפיקוח. חוק הפיקוח עולה 4 מיליארד – – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","חברת הכנסת אורלי לוי אבקסיס, תודה רבה. תודה.",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,צריך להיצמד לעובדות – – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר",השרה משיבה איך שהיא משיבה.,134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – – זה לא חוק הפיקוח. חוק הפיקוח הוא ספר.,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","תודה, תודה. שמענו. תודה.",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"חוק הפיקוח, שהוא ספר, שהוא באמת כולל כל כך הרבה פרטים, הגיע כמעט לקריאה השלישית, אלא שראש הוועדה פשוט בחרה שהדבר הזה לא יעבור.",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – –,134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"ומי שיש לו ספק במה שאני אומרת, מוזמן לפתוח את הפרוטוקולים של הוועדה לזכויות הילד בכנסת ישראל – הכול שמור במשך הרבה מאוד שנים – והוא יוכל לראות את זה.",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – –,134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,העברנו בכנסת העשרים את הסעיף שעוסק – – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","רק שנייה, זה לא ילך ככה.",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,אני יכולה לדבר.,134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר",רק שנייה.,134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"אדוני היושב-ראש, היא לא שאלה בשביל לשמוע את התשובה, היא שאלה כי היא רוצה להשמיע. אני רוצה להשיב לפרוטוקול ובזה לסיים את העניין.",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – – לגופו של אדם. הייתי יושבת-ראש ועשיתי עבודה מצוינת – – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","חברת הכנסת לוי אבקסיס, חברת הכנסת לוי אבקסיס, סיימנו את הנושא הזה.",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,"– – – שאלה עניינית, איפה הכסף לרפורמה – – –",134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","תודה. תודה רבה. גברתי השרה, את לא חייבת להשיב, מיצינו את הסוגיה.",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,אני רוצה להשיב לפרוטוקול כי זה חשוב.,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","מיצינו את הסוגיה. אני מבקש להשיב בקצרה, כי יש לנו עוד שאילתה ויש לנו סעיפים נוספים על סדר-היום. תודה, מיצינו את הסוגיה הזאת. תודה רבה.",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"בכנסת העשרים עבר חוק הפיקוח על מעונות היום, עבר הסעיף שעוסק בביטחון האישי אחרי הרבה מאוד מאמצים, קודם כול כדי להתחיל את האסדרה בתחום שהיה שטח פרוץ במשך 70 שנה – הנושא של מי מטפל בילדים, האם יש רישום פלילי – –",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – –,134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"– – איפה מטפלים בילדים, עזרה ראשונה וכל מה שצריך. נלחמנו על כך שמעונות היום יעברו למשרד החינוך כדי – – –",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","רבותיי, אנחנו עוד לא התחלנו אפילו חקיקה, ואני לא רוצה לקרוא לסדר חברי כנסת. אני מבקש, מיצינו את הנושא הזה, חברת הכנסת אורלי לוי אבקסיס.",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"לא, אדוני היושב-ראש, אני ממש לא מיציתי. נאמרו דברים לפרוטוקול, אני רוצה להשיב. תקרא אותה לסדר או שתצא החוצה.",134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","גברתי השרה, תודה.",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,תעמדי בעובדות – – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","אני קורא אותך לסדר פעם ראשונה. חברת הכנסת אורלי לוי אבקסיס, אני קורא אותך לסדר פעם ראשונה. תודה.",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"התחלנו את תהליך ההסדרה במערך המעונות והכנסנו גם את המעונות הפרטיים תחת פיקוח, כדי בכלל להתחיל ולאתר את המעונות שנמצאים בארץ. אני יכולה לומר לכם שעד היום אנחנו לא יודעים על כל המעונות שיש בארץ. אנחנו נמצאים בתהליך של בנייה ושל הסדרה אחרי 70 שנה של הפקר. נלחמנו כדי שמעונות היום יעברו למשרד החינוך, ומרגע שהם עברו למשרד החינוך אנחנו מרחיבים ומעמיקים את הפיקוח. קלטנו הרבה מאוד תקנים, הטמענו את האגף – אני מזכירה לכם שזה התחיל רק בינואר האחרון – אנחנו מעבירים הכשרה את כל המטפלות שנמצאות במערכת, גם המסובסדת וגם הפרטית, הכשרה של 220 שעות, שבסופה כל מטפלת מקבלת 2,500 שקלים – –",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","אני קורא אותך לסדר פעם שנייה. חברת הכנסת לוי אבקסיס, ביקשתי יפה. ביקשת לקבל שאלה נוספת. את ממשיכה עכשיו לעשות בלגן ומפריעה לשרת החינוך לדבר.",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – – שאלתי איך – – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר",אני קורא אותך לסדר פעם שלישית. בבקשה תצאי מהאולם. תודה רבה.,134. מחסור משמעותי במורים,
,,רם שפע,העבודה,,"זה כל מה שהיא רצתה, לצאת.",134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,אתה ממש חצוף. תקשיב לתוכן – – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר",אני מבקש לצאת מהאולם.,134. מחסור משמעותי במורים,
,,אורלי לוי אבקסיס,הליכוד,,– – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","חברת הכנסת לוי אבקסיס, בבקשה לצאת מהאולם. תודה.",134. מחסור משמעותי במורים,
,,רם שפע,העבודה,,– – – את הרפורמה.,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","רם שפע, אני קורא גם אותך לסדר פעם ראשונה. אתה באת לתת פה הודעה.",134. מחסור משמעותי במורים,
,,רם שפע,העבודה,,אני אשמח – – –,134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר","לא, אני לא ביקשתי שתנהל את הוויכוח הזה. תודה. נא לצאת מהאולם. תודה רבה.(חברת הכנסת אורלי לוי אבקסיס יוצאת מאולם המליאה.)",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"– – הכשרה של 220 שעות, שבסופה כל מטפלת מקבלת 2,500 שקלים מענק, כדי לייצר מוטיבציה, ו-220 השעות האלה יהיו מוכרות לה כאקרדיטציה אחר כך להשכלה גבוהה. חברים, זאת מהפכה אמיתית, כי זה מאפשר להן באמת את הצמיחה ואת ההתפתחות המקצועית שלהן, וזה העניין של לטפל גם במעמד המטפלות.נוסף לכך אנחנו משנים את חוק המצלמות, כדי שגם במסגרת הפיקוח והבקרה אפשר יהיה לפתוח את המצלמות ולבצע איזושהי בקרה אקראית ולא לחכות רק למקרים שבהם יש חשד סביר.בקיצור, אני לא אפרט כאן, אבל אנחנו עושים שורה שלמה של צעדים. אני פשוט עונה כאן על האמירה החלולה – סליחה שאני אומרת את זה – שמדובר בכותרות. אני מציעה לכל מי שמכיר את הרפורמה לצלול לפרטים וללמוד אותה. זה לא ייקח הרבה זמן וזה גם מאוד נגיש. אז מי שבאמת לא מכיר אותה, שווה לו להיכנס פנימה.לגבי הסבסוד, אנחנו יוצאים לתהליך בנייה מאוד רחב, 600 מיליון שקלים שגייסנו לתקציב 2023-2022, שבמהלכן ייבנו מעונות נוספים. כל מעון נוסף שנבנה, זה אומר שהמעון הזה נכנס להיות תחת סבסוד, זה מעון שהוא בסמל. לכן אנחנו, בתוכנית שהצגנו, בחמש השנים הקרובות לפחות נרחיב ונכפיל את מספר המשפחות שמקבלות סבסוד, ובסופו של דבר המטרה היא – ואמרתי את זה מעל כל במה – להגיע לסבסוד מלא לכלל הילדים שנמצאים במעונות היום, אם אלה בסמל ואם אלה הפרטיים. בכך נסדיר מערכת שהייתה הפקר במשך 70 שנה. נמצאת כאן השרה קארין אלהרר, שהייתה שותפה בדיונים יחד איתי, גם על חוק הפיקוח, גם על חוק המצלמות, והיא יודעת כמוני את מה שאחרים בעיקר מדברים. יש לנו עוד הרבה מאוד עבודה, ואנחנו נעשה אותה. תודה רבה.",134. מחסור משמעותי במורים,
,,יבגני סובה,,"היו""ר",תודה רבה לשרת החינוך יפעת שאשא ביטון.,חילופים בוועדות הכנסת,
,,יבגני סובה,,"היו""ר","לפני שנעבור לשאילתה רגילה, אני מבקש הודעה מטעם ועדת הכנסת. חבר הכנסת רם שפע, בבקשה תעלה ותיתן הודעה מטעם ועדת הכנסת.",חילופים בוועדות הכנסת,
,,אחמד טיבי,הרשימה המשותפת,,– – –,חילופים בוועדות הכנסת,
,,יפעת שאשא ביטון,,שרת החינוך,"– – – מי שמכבד, עוד לא שאלת את השאלה הראשונה – – –",חילופים בוועדות הכנסת,
,,אחמד טיבי,הרשימה המשותפת,,"– – – של הערבים, אבל שאלתי שאלות נוספות – – – שלוש שאלות.",חילופים בוועדות הכנסת,
,,יפעת שאשא ביטון,,שרת החינוך,– – –,חילופים בוועדות הכנסת,
,,אחמד טיבי,הרשימה המשותפת,,א. אמרתי – – – יכולת להתייחס – – – ב. יכולת להתייחס גם – – – על השפה. נתתי לך אפשרות להגיד את עמדתך – – –,חילופים בוועדות הכנסת,
,,יפעת שאשא ביטון,,שרת החינוך,– – –,חילופים בוועדות הכנסת,
,,רם שפע,העבודה,,"בקרוב יעלו את שכר המורים, אדוני חבר הכנסת.",חילופים בוועדות הכנסת,
,,יבגני סובה,,"היו""ר","הסוגיה הזאת – שרת החינוך השיבה לא פעם על השאלות האלה, וגם שמעתי שבחלק מהדברים היא התייחסה גם לסוגיה הזאת של השכר. תודה.בבקשה, חבר הכנסת רם שפע, הודעה מטעם ועדת הכנסת.",חילופים בוועדות הכנסת,
,,אחמד טיבי,הרשימה המשותפת,,"אם אתה חושב שאני עולה לשאול, בא במיוחד, כדי להשאיר חלל ריק – – –",חילופים בוועדות הכנסת,
,,יבגני סובה,,"היו""ר","לא, אתה לא משאיר. לא השארת את זה בחלל ריק. יש דיון, יש גם דיון ציבורי, יש גם מקום לשאלה שלך גם בדיון הציבורי וגם בדיון בכנסת. הכול בסדר. חבר הכנסת טיבי, אתה יודע גם לשאול שאלות, הכול בסדר. נשאלה שאלה – – –",חילופים בוועדות הכנסת,
,,יפעת שאשא ביטון,,שרת החינוך,אני מוכנה – – –,חילופים בוועדות הכנסת,
,,יבגני סובה,,"היו""ר","לא, לא עכשיו.",חילופים בוועדות הכנסת,
,,אחמד טיבי,הרשימה המשותפת,,למה לא – – –,חילופים בוועדות הכנסת,
,,יבגני סובה,,"היו""ר",הוא יסיים את ההודעה והיא תעלה.,חילופים בוועדות הכנסת,
,,אחמד טיבי,הרשימה המשותפת,,– – –,חילופים בוועדות הכנסת,
,,רם שפע,בשם ועדת הכנסת,,"חבר הכנסת טיבי, בעוד 30 שניות אני יורד, ואני בטוח שלשרה יש הרבה דברים חשובים לומר על הסכם השכר.אדוני היושב-ראש, חבריי חברי הכנסת, אני מתכבד להודיע שנית את ההודעה הבאה בדבר חילופי אישים בוועדות, כמפורט להלן: בוועדת הכנסת – במקום חברת הכנסת עידית סילמן תכהן חברת הכנסת שירלי פינטו קדוש מטעם סיעת ימינה; בוועדת הבריאות – במקום חברת הכנסת טטיאנה מזרסקי תכהן חברת הכנסת שירלי פינטו קדוש על מכסת סיעת יש עתיד.",חילופים בוועדות הכנסת,
,,אורית מלכה סטרוק,הציונות הדתית,,– – –,חילופים בוועדות הכנסת,
,,יבגני סובה,,"היו""ר","חברת הכנסת סטרוק, אני קורא אותך לסדר פעם ראשונה. אני מבקש לא להפריע, זו הודעה מטעם ועדת הכנסת.",חילופים בוועדות הכנסת,
,,אורית מלכה סטרוק,הציונות הדתית,,– – –,חילופים בוועדות הכנסת,
,,יבגני סובה,,"היו""ר",לא להפריע. זה לא דיון. זה לא דיון.,חילופים בוועדות הכנסת,
,,אורית מלכה סטרוק,הציונות הדתית,,– – –,חילופים בוועדות הכנסת,
,,יבגני סובה,,"היו""ר","פעם ראשונה, אני קורא אותך לסדר. תודה.",חילופים בוועדות הכנסת,
,,רם שפע,בשם ועדת הכנסת,,"בוועדת העבודה והרווחה – במקום חברת הכנסת מירב בן ארי תכהן חברת הכנסת יסמין פרידמן מטעם סיעת יש עתיד. תודה רבה, אדוני היושב-ראש.",חילופים בוועדות הכנסת,
,,יבגני סובה,,"היו""ר",תודה רבה.,שאילתות דחופות,
,,יבגני סובה,,"היו""ר","לפני שנעבור על השאילתה של חבר הכנסת אוסאמה סעדי – גברתי שרת החינוך, סיכמתם, את רוצה לעלות ולהשיב בקצרה? בבקשה. נא לקרוא לשרת הפנים כדי שהיא תוכל להשיב על השאילתה של חבר הכנסת אוסאמה סעדי. אני מבקש ממש בקצרה, כי אנחנו כבר מיצינו את הסוגיה הזאת.",134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"קודם כול, אני ממליצה לחזור לראות את הדיון שהיה כאן ואת תחילת התשובה שלי, אבל אני אחזור בשמחה, אם זה ייתן תחושה טובה.",134. מחסור משמעותי במורים,
,,אחמד טיבי,הרשימה המשותפת,,יכול להיות שאורלי מגבילה אותך.,134. מחסור משמעותי במורים,
,,יפעת שאשא ביטון,,שרת החינוך,"קודם כול, על המינוי שבירכת, אז תודה רבה על הברכה. כן, נתחיל בטוב.לגבי העניין של המורים, בראשית דבריי אמרתי שבימים אלה אנחנו נלחמים על שכר המורים. לפני שהגעת הסברתי בהרחבה, ולכן לא רציתי להתיש את המליאה, על זה שאנחנו נמצאים בתהליך ומה אנחנו מבקשים וכמה זה חשוב, ואין שאלה שאנחנו בצד של המורים – אגב, לא בגלל ארגון כזה או אחר, אלא כי המורים הם אינטרס של מערכת החינוך, של משרד החינוך. הם עובדים שלנו ואנחנו צריכים לעשות הכול כדי לחזק אותם.לגבי העניין של ה-14,000 מורים – עניתי. זה תלוי מורים למה. חבר הכנסת טיבי, אתה כנראה דיברת כאן בצד, אבל נתתי דוגמאות. אם יש לי 2,000 מורים לחינוך גופני ואין לי תקנים בתוך המערכת, כי כמה כבר מורים אנחנו יכולים להכניס – אני מדברת על 2,000 מורים נוספים עודף, שיהיו מובטלים – אין לי איפה לשים אותם. זו שאלה איזה מורים, לאיזה מקצוע, אם הם באמת מוכשרים להיכנס לתוך המערכת, אם יש להם את השפה. זה תלוי בכל כך הרבה גורמים, וזה מה שהשבתי באריכות קודם, גם על השאלה שלך וגם של אימאן ח'טיב, כי אתם שאלתם פחות או יותר את אותה שאלה. סיפרתי גם שאנחנו נמצאים עכשיו בתוכנית חדשה שיש בה כ-400 מורים שנמצאים ללא עבודה והם עוברים תהליך של שפה, של התאמה, של מה שצריך, כדי שהם יוכלו להשתלב בשנה הבאה בתוך מערכת החינוך.אז עניתי וכנראה שלא שמעת, ואני עונה שוב באהבה גדולה, כי בסוף, אחרי כל כך הרבה זמן, חשוב לי שכולם – תנוח דעתם וירגישו טוב. תודה רבה לכם.",134. מחסור משמעותי במורים,
,,אחמד טיבי,הרשימה המשותפת,,תודה רבה לשרת החינוך.,שאילתות ותשובות,
,,יבגני סובה,,"היו""ר","חבר הכנסת אוסאמה סעדי, שרת הפנים תיכנס עכשיו לאולם ואז תוכל להציג את השאילתה שלך. אנחנו מדברים על שאילתה רגילה לשרת הפנים בנושא: צו איסור יציאה מהארץ נגד השייח' ראאד סלאח, של חבר הכנסת אוסאמה סעדי. ממש עוד כמה שניות היא תיכנס לאולם, גם ככה – – –",שאילתות ותשובות,
,,אחמד טיבי,הרשימה המשותפת,,שתגיד מה דעתה על חוק – – –,שאילתות ותשובות,
,,יבגני סובה,,"היו""ר","הינה, שרת הפנים כבר הגיעה, אז היא תעלה.",שאילתות ותשובות,
,,אחמד טיבי,הרשימה המשותפת,,דעתה לא חשובה והיא הגיעה.,שאילתות ותשובות,
,,אילת שקד,,שרת הפנים,הוא שאל כבר?,שאילתות ותשובות,
,,יבגני סובה,,"היו""ר","לא, הוא עוד לא שאל. אני מחכה שתעלי. אנחנו נדבר איתך בפרסה ואני אגיד את דעתי. תודה רבה. בבקשה, חבר הכנסת אוסאמה סעדי.",588. צו איסור יציאה מהארץ נגד השייח' ראאד סלאח,
,,אוסאמה סעדי,הרשימה המשותפת,,"מדובר בשאילתה רגילה שנשלחה לשרת הפנים ב-1 במרץ 2022.ההחלטה לחתום על צו איסור על צו איסור יציאה מהארץ לשייח' ראאד סלאח הינה החלטה לא מידתית ופוגעת בחופש התנועה, בכבוד האדם ובזכויותיו.ברצוני לשאול:1. מדוע לא תופסק הרדיפה הפוליטית נגד השייח' ראאד סלאח?2. מדוע לא יבוטל הצו לאלתר? תודה.",588. צו איסור יציאה מהארץ נגד השייח' ראאד סלאח,
,,אילת שקד,,שרת הפנים,"בתוקף סמכותי מכוח תקנה 6 לפקודת הארכת תוקף של תקנות שעת חירום, חתמתי ביום 12 בפברואר 2022 על צו איסור יציאה מהארץ כנגד ראאד סלאח, לאחר ששמעתי את עמדת גורמי הביטחון, אשר הציגו בפניי מידע המעלה חשש כי יציאתו לחו""ל תנוצל לצורך פגישות עם גורמי טרור או לצורך קידום ענייני הפלג הצפוני של התנועה האסלאמית, שכידוע הוצא מחוץ לחוק.לאור המידע שהוצג בפניי, שוכנעתי כי יציאתו לחו""ל עלולה לפגוע בביטחון המדינה, ומצאתי לנכון להפעיל את הסמכות החוקית כדי לאסור את יציאתו מהארץ. לאחר הוצאת הצו הוגשה מטעמו של ראאד סלאח השגה ובה טען טענות כנגד הצו, אולם לא מצאתי באמור בה שום הסבר המניח את הדעת ולא קיבלתי אף אחת מטענותיו. לאור עמדתם המובהקת של גורמי הביטחון, הצו הוארך לתקופה כוללת של חצי שנה. במעמד זה אני לא יכולה להרחיב ולשתף את המידע הקיים על אודותיו, אבל אני בטוחה שאף אחד לא מופתע שאותו שייח', שמסית דרך קבע לאלימות, שולל את הלגיטימיות של מדינת ישראל ואת אחיזתנו בה, לא מתכוון לנסוע לחו""ל כדי לנפוש ולהתאוורר.",588. צו איסור יציאה מהארץ נגד השייח' ראאד סלאח,
,,יבגני סובה,,"היו""ר","שאלה נוספת, חבר הכנסת סעדי, בבקשה.",588. צו איסור יציאה מהארץ נגד השייח' ראאד סלאח,
,,אוסאמה סעדי,הרשימה המשותפת,,"גברתי השרה, גם בתשובה שלך יש המשך של מסע הסתה ודה-לגיטימציה נגד השייח' ראאד סלאח. כל המידע החסוי הזה, שכביכול הנסיעות שלו תמיד היו – ומפורסם עם מי הוא נפגש ועם מי הוא לא נפגש – אם הוא נפגש עם גורמים עוינים, שהם לא חוקיים, יש דרך לחקור ולהעמיד לדין; אבל המכשיר הזה של שימוש – ובתקופה האחרונה השימוש הוא שימוש דרקוני, לא רק נגד השייח' ראאד סלאח, אלא לפני כמה ימים חתמת על צו גם נגד השייח' עכרמה צברי ונגד עוד אנשי ציבור ואנשי דת – הוא מכשיר לא מידתי, פוגעני ופוגע בזכויות יסוד.",588. צו איסור יציאה מהארץ נגד השייח' ראאד סלאח,
,,אילת שקד,,שרת הפנים,"חבר הכנסת אוסאמה סעדי, אני חותמת על צווי איסור יציאה מהארץ רק נגד מי שיש מובהקות ויש הוכחות משמעותיות שמציגים בפניי גורמי הביטחון – בעיקר השב""כ – שנסיעתם לחו""ל היא לא לצורכי נופש.",588. צו איסור יציאה מהארץ נגד השייח' ראאד סלאח,
,,יבגני סובה,,"היו""ר","תודה רבה, גברתי השרה.בזה סיימנו את פרק השאילתות.[הצעת חוק פ/1523/24; נספחות.]","הצעת חוק הגנת הצרכן (תיקון – חובת הקלטה של עסקה טלפונית), התשפ""א–2021",(הצעת חבר הכנסת איתן גינזבורג)
,,יבגני סובה,,"היו""ר","רבותיי, אנחנו נעבור לסעיף הבא בסדר-היום. אני מבקש מהסדרנים לאפשר לחברת הכנסת אורלי לוי אבקסיס להיכנס לאולם, כי הצעת החוק שלה צמודה להצעת החוק הראשונה. אנחנו עוברים להצעת חוק הגנת הצרכן (תיקון – חובת הקלטה של עסקה טלפונית), התשפ""א–2021, של חבר הכנסת איתן גינזבורג. בבקשה, חבר הכנסת גינזבורג, עשר דקות. תנמק את ההצעה. בבקשה, אדוני.","הצעת חוק הגנת הצרכן (תיקון – חובת הקלטה של עסקה טלפונית), התשפ""א–2021",(הצעת חבר הכנסת איתן גינזבורג)
